team_id,team_name,conference_id,conference_name,school_url,school_athletic_url,state,division,year
1170,Lenoir-Rhyne University,12850,South Atlantic Conference,www.LR.edu,www.lrbears.com,NC,D-II,2024-25
24317,Lesley University,30026,North Atlantic Conference,www.lesley.edu,lesleyathletics.com,MA,D-III,2024-25
8490,LeTourneau University,14825,American Southwest Conference,www.letu.edu,www.letuathletics.com,TX,D-III,2024-25
22235,Lewis & Clark College,25300,Northwest Conference,www.lclark.edu,www.lcpioneers.com,OR,D-III,2024-25
354,Lewis University,855,Great Lakes Valley Conference,www.lewisu.edu,www.lewisflyers.com,IL,D-II,2024-25
355,Liberty University,24312,Conference USA,www.liberty.edu,www.LibertyFlames.com,VA,D-I,2024-25
1174,Limestone University,12850,South Atlantic Conference,www.limestone.edu/,golimestonesaints.com/,SC,D-II,2024-25
1176,Lincoln Memorial University,12850,South Atlantic Conference,www.lmunet.edu/,www.lmurailsplitters.com,TN,D-II,2024-25
356,Lincoln University (Missouri),855,Great Lakes Valley Conference,www.lincolnu.edu/,www.lubluetigers.com,MO,D-II,2024-25
357,Lincoln University (Pennsylvania),832,Central Intercollegiate Athletic Association,www.lincoln.edu,www.lulions.com,PA,D-II,2024-25
30136,Lindenwood University,902,Ohio Valley Conference,www.lindenwood.edu,lindenwoodlions.com,MO,D-II,2024-25
1179,Linfield University,25300,Northwest Conference,www.linfield.edu,golinfieldwildcats.com/,OR,D-III,2024-25
28600,Lipscomb University,920,Atlantic Sun Conference,www.lipscomb.edu,www.lipscombsports.com,TN,D-I,2024-25
359,Livingstone College,832,Central Intercollegiate Athletic Association,www.livingstone.edu/,https://bluebearathletics.com/,NC,D-II,2024-25
360,Lock Haven University of Pennsylvania,906,Pennsylvania State Athletic Conference,www.lockhaven.edu,www.golhu.com,PA,D-II,2024-25
99,Long Beach State University,904,Big West Conference,www.csulb.edu,longbeachstate.com,CA,D-I,2024-25
361,Long Island University,846,Northeast Conference,liu.edu,www.liuathletics.com,NY,D-I,2024-25
363,Longwood University,826,Big South Conference,www.longwood.edu/,longwoodlancers.com,VA,D-I,2024-25
364,Loras College,864,American Rivers Conference,www.loras.edu,www.duhawks.com,IA,D-III,2024-25
365,Louisiana State University,911,Southeastern Conference,www.lsu.edu,www.lsusports.net,LA,D-I,2024-25
366,Louisiana Tech University,24312,Conference USA,www.latech.edu/,www.latechsports.com/,LA,D-I,2024-25
671,University of Louisiana at Lafayette,818,Sun Belt Conference,www.louisiana.edu,www.ragincajuns.com,LA,D-I,2024-25
498,University of Louisiana Monroe,818,Sun Belt Conference,www.ulm.edu,www.ulmwarhawks.com,LA,D-I,2024-25
367,University of Louisville,821,Atlantic Coast Conference,www.louisville.edu/,www.gocards.com,KY,D-I,2024-25
370,Loyola Marymount University,922,West Coast Conference,www.lmu.edu,www.LMULions.com,CA,D-I,2024-25
371,Loyola University Chicago,820,Atlantic 10 Conference,www.luc.edu,www.loyolaramblers.com,IL,D-I,2024-25
369,Loyola University Maryland,838,Patriot League,www.loyola.edu,www.loyolagreyhounds.com,MD,D-I,2024-25
30177,Lubbock Christian University,868,Lone Star Conference,www.lcu.edu,www.lcuchaps.com,TX,D-II,2024-25
372,Luther College,864,American Rivers Conference,www.luther.edu/,sports.luther.edu,IA,D-III,2024-25
373,Lycoming College,30101,Landmark Conference,www.lycoming.edu,lycomingathletics.com,PA,D-III,2024-25
374,University of Lynchburg,903,Old Dominion Athletic Conf.,www.lynchburg.edu/,www.lynchburgsports.com/landing/index,VA,D-III,2024-25
20794,Lynn University,919,Sunshine State Conference,www.lynn.edu,www.lynnfightingknights.com,FL,D-II,2024-25
376,Macalester College,882,Minnesota Intercollegiate Athletic Conference,www.macalester.edu/,www.macalester.edu/athletics,MN,D-III,2024-25
378,Maine Maritime Academy,30026,North Atlantic Conference,www.mainemaritime.edu/,www.marinersports.org,ME,D-III,2024-25
380,University of Maine,845,America East Conference,umaine.edu,goblackbears.com,ME,D-I,2024-25
379,"University of Maine, Farmington",30026,North Atlantic Conference,umf.maine.edu/,www.goUMFbeavers.com,ME,D-III,2024-25
30040,University of Maine at Presque Isle,30026,North Atlantic Conference,www.umpi.edu,owls.umpi.edu/landing/index,ME,D-III,2024-25
30137,Malone University,30182,Great Midwest Athletic Conference,www.malone.edu,www.malonepioneers.com,OH,D-II,2024-25
1192,Manchester University,9174,Heartland Collegiate Athletic Conference,www.manchester.edu,www.muspartans.com,IN,D-III,2024-25
381,Manhattan University,871,Metro Atlantic Athletic Conference,www.manhattan.edu,www.gojaspers.com,NY,D-I,2024-25
382,Manhattanville University,13054,Skyline Conference,www.mville.edu,www.govaliants.com,NY,D-III,2024-25
384,Mansfield University of Pennsylvania,906,Pennsylvania State Athletic Conference,www.mansfield.edu,www.gomounties.com,PA,D-II,2024-25
1194,Maranatha Baptist University,0,Independent,www.mbu.edu/,mbusabercats.com,WI,D-III,2024-25
1196,Marian University (Wisconsin),30097,Northern Athletics Collegiate Conference,www.marianuniversity.edu,www.sabreathletics.com,WI,D-III,2024-25
385,Marietta College,901,Ohio Athletic Conference,www.marietta.edu/,pioneers.marietta.edu/,OH,D-III,2024-25
386,Marist College,871,Metro Atlantic Athletic Conference,marist.edu,goredfoxes.com,NY,D-I,2024-25
478,State University of New York Maritime College,13054,Skyline Conference,www.sunymaritime.edu/,www.maritimeathletics.com,NY,D-III,2024-25
387,Marquette University,30184,Big East Conference,www.marquette.edu,www.gomarquette.com,WI,D-I,2024-25
1199,Mars Hill University,12850,South Atlantic Conference,www.mhu.edu,www.marshilllions.com,NC,D-II,2024-25
388,Marshall University,818,Sun Belt Conference,www.marshall.edu,www.herdzone.com,WV,D-I,2024-25
8597,Martin Luther College,30115,Upper Midwest Athletic Conference,www.mlc-wels.edu,www.mlcknights.com,MN,D-III,2024-25
30075,University of Mary,12853,Northern Sun Intercollegiate Conference,www.umary.edu/,www.goumary.com,ND,D-II,2024-25
389,Mary Baldwin University,842,USA South Athletic Conference,www.marybaldwin.edu/,www.marybaldwinathletics.com,VA,D-III,2024-25
1203,University of Mary Hardin-Baylor,14825,American Southwest Conference,www.umhb.edu,www.umhb.edu/athletics,TX,D-III,2024-25
390,University of Mary Washington,15810,Coast-To-Coast Athletic Conference,www.umw.edu/,www.umweagles.com,VA,D-III,2024-25
393,University of Maryland Eastern Shore,876,Mid-Eastern Athletic Conf.,wwwcp.umes.edu,https://umeshawksports.com/,MD,D-I,2024-25
391,"University of Maryland, Baltimore County",845,America East Conference,www.umbc.edu/,UMBCRetrievers.com,MD,D-I,2024-25
392,"University of Maryland, College Park",827,Big Ten Conference,www.umd.edu,www.umterps.com,MD,D-I,2024-25
394,Marymount University (Virginia),30233,Atlantic East Conference,www.marymount.edu/,www.marymountsaints.com,VA,D-III,2024-25
396,Maryville College (Tennessee),30251,Collegiate Conference of the South,www.maryvillecollege.edu,www.mcscots.com/landing/index,TN,D-III,2024-25
395,Maryville University of Saint Louis,855,Great Lakes Valley Conference,www.maryville.edu,www.maryvillesaints.com,MO,D-II,2024-25
397,Marywood University,30233,Atlantic East Conference,www.marywood.edu,www.marywoodpacers.com,PA,D-III,2024-25
486,Massachusetts College of Liberal Arts,870,Massachusetts State Collegiate Athletic Conference,www.mcla.edu/,athletics.mcla.edu/,MA,D-III,2024-25
398,Massachusetts Institute of Technology,890,New England Women's and Men's Athletic Conference,web.mit.edu,www.mitathletics.com,MA,D-III,2024-25
399,Massachusetts Maritime Academy,870,Massachusetts State Collegiate Athletic Conference,www.maritime.edu,www.mmabucs.com,MA,D-III,2024-25
400,"University of Massachusetts, Amherst",820,Atlantic 10 Conference,www.umass.edu,www.umassathletics.com,MA,D-I,2024-25
401,University of Massachusetts Boston,867,Little East Conference,www.umb.edu/,www.beaconsathletics.com,MA,D-III,2024-25
656,"University of Massachusetts, Dartmouth",867,Little East Conference,www.umassd.edu,www.corsairathletics.com,MA,D-III,2024-25
368,University of Massachusetts Lowell,845,America East Conference,www.uml.edu/,www.goriverhawks.com,MA,D-I,2024-25
773,McDaniel College,9683,Centennial Conference,www.mcdaniel.edu/,www.mcdaniel.edu/athletics,MD,D-III,2024-25
30138,McKendree University,855,Great Lakes Valley Conference,www.mckendree.edu,www.mckbearcats.com,IL,D-II,2024-25
8530,McMurry University,835,Southern Collegiate Athletic Conference,www.mcm.edu,www.mcmurrysports.com,TX,D-III,2024-25
402,McNeese State University,914,Southland Conference,www.mcneese.edu/,www.mcneesesports.com,LA,D-I,2024-25
403,Medgar Evers College,834,City University of New York Athletic Conference,www.mec.cuny.edu,www.mecathletics.com,NY,D-III,2024-25
404,University of Memphis,823,American Athletic Conference,www.memphis.edu,www.gotigersgo.com,TN,D-I,2024-25
406,Mercer University,912,Southern Conference,www2.mercer.edu/default.htm,www.mercerbears.com,GA,D-I,2024-25
407,Mercy University,11265,East Coast Conference,www.mercy.edu,www.mercyathletics.com,NY,D-II,2024-25
408,Mercyhurst University,846,Northeast Conference,mercyhurst.edu,www.hurstathletics.com,PA,D-II,2024-25
409,Meredith College,842,USA South Athletic Conference,www.meredith.edu,www.goavengingangels.com,NC,D-III,2024-25
410,Merrimack College,871,Metro Atlantic Athletic Conference,www.merrimack.edu,www.merrimackathletics.com,MA,D-I,2024-25
411,Messiah University,877,Middle Atlantic Conferences,www.messiah.edu,www.gomessiah.com,PA,D-III,2024-25
412,Methodist University,842,USA South Athletic Conference,www.methodist.edu,www.mumonarchs.com,NC,D-III,2024-25
413,Metropolitan State University of Denver,13128,Rocky Mountain Athletic Conference,www.msudenver.edu,www.RoadrunnersAthletics.com,CO,D-II,2024-25
415,University of Miami (Florida),821,Atlantic Coast Conference,www.miami.edu,miamihurricanes.com/,FL,D-I,2024-25
414,Miami University (Ohio),875,Mid-American Conference,www.miamiOH.edu,www.miamiredhawks.com,OH,D-I,2024-25
418,University of Michigan,827,Big Ten Conference,www.umich.edu,www.mgoblue.com,MI,D-I,2024-25
416,Michigan State University,827,Big Ten Conference,www.msu.edu,msuspartans.com/,MI,D-I,2024-25
417,Michigan Technological University,854,Great Lakes Intercollegiate Athletic Conference,www.mtu.edu,www.michigantechhuskies.com,MI,D-II,2024-25
419,Middle Tennessee State University,24312,Conference USA,www.mtsu.edu/,www.goblueraiders.com,TN,D-I,2024-25
420,Middlebury College,12817,New England Small College Athletic Conference,www.middlebury.edu/,www.middlebury.edu/athletics,VT,D-III,2024-25
1222,Midwestern State University,868,Lone Star Conference,www.msutexas.edu/,msumustangs.com,TX,D-II,2024-25
422,Miles College,913,Southern Intercol. Ath. Conf.,www.miles.edu,milesgoldenbears.com/,AL,D-II,2024-25
423,Millersville University of Pennsylvania,906,Pennsylvania State Athletic Conference,www.millersville.edu,www.millersvilleathletics.com,PA,D-II,2024-25
424,Millikin University,836,College Conference of Illinois & Wisconsin,www.millikin.edu/,athletics.millikin.edu,IL,D-III,2024-25
426,Millsaps College,30169,Southern Athletic Association,www.millsaps.edu,www.gomajors.com,MS,D-III,2024-25
20220,Milwaukee School of Engineering,30097,Northern Athletics Collegiate Conference,www.msoe.edu/,go-raiders.com,WI,D-III,2024-25
383,"Minnesota State University, Mankato",12853,Northern Sun Intercollegiate Conference,www.mnsu.edu/,www.msumavericks.com,MN,D-II,2024-25
1240,Minnesota State University Moorhead,12853,Northern Sun Intercollegiate Conference,www.mnstate.edu/,msumdragons.com/,MN,D-II,2024-25
27854,"University of Minnesota, Crookston",12853,Northern Sun Intercollegiate Conference,www.umcrookston.edu,www.goldeneaglesports.com/,MN,D-II,2024-25
427,University of Minnesota Duluth,12853,Northern Sun Intercollegiate Conference,www.d.umn.edu/,umdbulldogs.com/,MN,D-II,2024-25
428,"University of Minnesota, Twin Cities",827,Big Ten Conference,www.umn.edu,www.gophersports.com,MN,D-I,2024-25
1226,"University of Minnesota, Morris",30115,Upper Midwest Athletic Conference,www.morris.umn.edu,www.morriscougars.com,MN,D-III,2024-25
30125,Minot State University,12853,Northern Sun Intercollegiate Conference,www.minotstateu.edu,www.msubeavers.com,ND,D-II,2024-25
16142,Misericordia University,877,Middle Atlantic Conferences,www.misericordia.edu/,www.misericordia.edu/athletics,PA,D-III,2024-25
433,University of Mississippi,911,Southeastern Conference,www.olemiss.edu,www.olemisssports.com,MS,D-I,2024-25
429,Mississippi College,858,Gulf South Conference,www.mc.edu,www.gochoctaws.com,MS,D-II,2024-25
430,Mississippi State University,911,Southeastern Conference,www.msstate.edu,www.hailstate.com,MS,D-I,2024-25
431,Mississippi University for Women,12974,St. Louis Intercollegiate Athletic Conference,www.muw.edu,www.owlsathletics.com,MS,D-III,2024-25
432,Mississippi Valley State University,916,Southwestern Athletic Conf.,www.mvsu.edu,www.mvsusports.com,MS,D-I,2024-25
435,Missouri University of Science and Technology,855,Great Lakes Valley Conference,www.mst.edu,www.minerathletics.com,MO,D-II,2024-25
9012,Missouri Southern State University,883,Mid-America Intercollegiate Athletics Association,www.mssu.edu/,mssulions.com,MO,D-II,2024-25
669,Missouri State University,884,Missouri Valley Conference,www.missouristate.edu,www.missouristatebears.com,MO,D-I,2024-25
9013,Missouri Western State University,883,Mid-America Intercollegiate Athletics Association,www.missouriwestern.edu,www.gogriffons.com,MO,D-II,2024-25
434,"University of Missouri, Columbia",911,Southeastern Conference,www.missouri.edu,www.mutigers.com,MO,D-I,2024-25
2707,University of Missouri-Kansas City,819,The Summit League,www.umkc.edu,www.kcroos.com,MO,D-I,2024-25
436,University of Missouri-St. Louis,855,Great Lakes Valley Conference,umsl.edu,umsltritons.com,MO,D-II,2024-25
30042,Mitchell College,23257,Great Northeast Athletic Conference,www.mitchell.edu,www.mitchellathletics.com,CT,D-III,2024-25
437,Molloy University,11265,East Coast Conference,www.molloy.edu/,www.molloylions.com,NY,D-II,2024-25
438,Monmouth College (Illinois),23119,Midwest Conference,www.monmouthcollege.edu,monmouthscots.com,IL,D-III,2024-25
439,Monmouth University,837,Coastal Athletic Association,www.monmouth.edu/,www.monmouthhawks.com,NJ,D-I,2024-25
441,University of Montana,825,Big Sky Conference,www.umt.edu,www.gogriz.com,MT,D-I,2024-25
205,Montana State University Billings,30012,Great Northwest Athletic Conference,www.msubillings.edu,www.msubsports.com,MT,D-II,2024-25
440,Montana State University-Bozeman,825,Big Sky Conference,www.montana.edu/,www.msubobcats.com,MT,D-I,2024-25
442,Montclair State University,891,New Jersey Athletic Conference,www.montclair.edu/,www.montclairathletics.com,NJ,D-III,2024-25
1238,University of Montevallo,858,Gulf South Conference,www.montevallo.edu,www.montevallofalcons.com,AL,D-II,2024-25
443,Moravian University,30101,Landmark Conference,www.moravian.edu,moraviansports.com/landing/index,PA,D-III,2024-25
444,Morehead State University,902,Ohio Valley Conference,www.moreheadstate.edu,www.msueagles.com,KY,D-I,2024-25
445,Morehouse College,913,Southern Intercol. Ath. Conf.,www.morehouse.edu,www.morehouseathletics.com,GA,D-II,2024-25
446,Morgan State University,876,Mid-Eastern Athletic Conf.,www.morgan.edu,www.morganstatebears.com,MD,D-I,2024-25
30067,State University of New York at Morrisville,917,State University of New York Athletic Conference,www.morrisville.edu,morrisvillemustangs.com/,NY,D-III,2024-25
30036,Mount Aloysius College,30022,Allegheny Mountain Collegiate Conference,www.mtaloy.edu,www.mountieathletics.com,PA,D-III,2024-25
449,Mount Holyoke College,890,New England Women's and Men's Athletic Conference,www.mtholyoke.edu/,www.mtholyoke.edu/athletics,MA,D-III,2024-25
30033,Mount Mary University,15810,Coast-To-Coast Athletic Conference,www.mtmary.edu/,mtmaryathletics.com,WI,D-III,2024-25
1245,University of Mount Olive,4423,Conference Carolinas,www.umo.edu,www.umotrojans.com,NC,D-II,2024-25
8567,Mount St. Joseph University,9174,Heartland Collegiate Athletic Conference,www.msj.edu/,www.msjlions.com,OH,D-III,2024-25
451,University of Mount Saint Vincent,13054,Skyline Conference,www.mountsaintvincent.edu,cmsvathletics.com/,NY,D-III,2024-25
1468,Mount Saint Mary College (New York),13054,Skyline Conference,www.msmc.edu/,www.msmcknights.com/,NY,D-III,2024-25
450,Mount St. Mary's University,871,Metro Atlantic Athletic Conference,www.msmary.edu,www.mountathletics.com,MD,D-I,2024-25
452,University of Mount Union,901,Ohio Athletic Conference,www.mountunion.edu,athletics.mountunion.edu,OH,D-III,2024-25
453,Muhlenberg College,9683,Centennial Conference,www.muhlenberg.edu,www.muhlenbergsports.com,PA,D-III,2024-25
454,Murray State University,884,Missouri Valley Conference,www.murraystate.edu/,www.goracers.com,KY,D-I,2024-25
455,Muskingum University,901,Ohio Athletic Conference,www.muskingum.edu,www.fightingmuskies.com/landing/index,OH,D-III,2024-25
461,Nazareth University,863,Empire 8,www.naz.edu,www.nazathletics.com,NY,D-III,2024-25
464,University of Nebraska Omaha,819,The Summit League,www.unomaha.edu/,www.omavs.com,NE,D-I,2024-25
462,Nebraska Wesleyan University,864,American Rivers Conference,www.nebrwesleyan.edu/,www.nwusports.com/,NE,D-III,2024-25
1156,University of Nebraska at Kearney,883,Mid-America Intercollegiate Athletics Association,www.unk.edu,www.lopers.com,NE,D-II,2024-25
463,University of Nebraska-Lincoln,827,Big Ten Conference,www.unl.edu,www.huskers.com,NE,D-I,2024-25
1254,Neumann University,30233,Atlantic East Conference,www.neumann.edu,www.neumannathletics.com,PA,D-III,2024-25
465,"University of Nevada, Las Vegas",5486,Mountain West Conference,www.unlv.edu/,unlvrebels.com,NV,D-I,2024-25
466,"University of Nevada, Reno",5486,Mountain West Conference,www.unr.edu,nevadawolfpack.com,NV,D-I,2024-25
1255,University of New England,839,Conference of New England,www.une.edu,athletics.une.edu,ME,D-III,2024-25
467,New England College,23257,Great Northeast Athletic Conference,www.nec.edu/,athletics.nec.edu/,NH,D-III,2024-25
469,University of New Hampshire,845,America East Conference,www.unh.edu,www.unhwildcats.com,NH,D-I,2024-25
470,University of New Haven,899,Northeast-10 Conference,www.newhaven.edu,www.newhavenchargers.com,CT,D-II,2024-25
319,New Jersey City University,891,New Jersey Athletic Conference,www.njcu.edu,www.njcugothicknights.com,NJ,D-III,2024-25
471,New Jersey Institute of Technology,845,America East Conference,www.njit.edu,www.njithighlanders.com,NJ,D-I,2024-25
712,The College of New Jersey,891,New Jersey Athletic Conference,www.tcnj.edu,www.tcnjathletics.com,NJ,D-III,2024-25
473,University of New Mexico,5486,Mountain West Conference,www.unm.edu/,www.golobos.com,NM,D-I,2024-25
8577,New Mexico Highlands University,13128,Rocky Mountain Athletic Conference,www.nmhu.edu,www.nmhuathletics.com,NM,D-II,2024-25
472,New Mexico State University,24312,Conference USA,www.nmsu.edu,www.nmstatesports.com,NM,D-I,2024-25
474,University of New Orleans,914,Southland Conference,www.uno.edu,www.unoprivateers.com,LA,D-I,2024-25
475,State University of New York at New Paltz,917,State University of New York Athletic Conference,www.newpaltz.edu/,www.nphawks.com,NY,D-III,2024-25
479,New York University,1471,University Athletic Association,www.nyu.edu,www.gonyuathletics.com,NY,D-III,2024-25
1257,Newberry College,12850,South Atlantic Conference,www.newberry.edu/,www.newberrywolves.com,SC,D-II,2024-25
30054,Newman University,883,Mid-America Intercollegiate Athletics Association,www.newmanu.edu,www.newmanjets.com,KS,D-II,2024-25
482,Niagara University,871,Metro Atlantic Athletic Conference,www.niagara.edu,www.purpleeagles.com,NY,D-I,2024-25
483,Nicholls State University,914,Southland Conference,www.nicholls.edu,www.geauxcolonels.com,LA,D-I,2024-25
484,Nichols College,839,Conference of New England,www.nichols.edu,www.nicholsathletics.com,MA,D-III,2024-25
485,Norfolk State University,876,Mid-Eastern Athletic Conf.,www.nsu.edu,www.nsuspartans.com,VA,D-I,2024-25
487,University of North Alabama,920,Atlantic Sun Conference,www.una.edu,www.roarlions.com,AL,D-I,2024-25
456,University of North Carolina Asheville,826,Big South Conference,www.unca.edu,www.uncabulldogs.com,NC,D-I,2024-25
488,North Carolina A&T State University,837,Coastal Athletic Association,www.ncat.edu,www.ncataggies.com,NC,D-I,2024-25
489,North Carolina Central University,876,Mid-Eastern Athletic Conf.,www.nccu.edu,www.nccueaglepride.com,NC,D-I,2024-25
490,North Carolina State University,821,Atlantic Coast Conference,www.ncsu.edu,www.gopack.com,NC,D-I,2024-25
491,North Carolina Wesleyan University,842,USA South Athletic Conference,https://ncwu.edu/,https://ncwsports.com/,NC,D-III,2024-25
460,University of North Carolina Wilmington,837,Coastal Athletic Association,www.uncw.edu,www.uncwsports.com,NC,D-I,2024-25
457,"University of North Carolina, Chapel Hill",821,Atlantic Coast Conference,www.unc.edu,www.goheels.com,NC,D-I,2024-25
458,The University of North Carolina at Charlotte,823,American Athletic Conference,www.charlotte.edu,www.charlotte49ers.com,NC,D-I,2024-25
459,The University of North Carolina at Greensboro,912,Southern Conference,www.uncg.edu,www.uncgspartans.com,NC,D-I,2024-25
537,University of North Carolina at Pembroke,4423,Conference Carolinas,www.uncp.edu,www.uncpbraves.com,NC,D-II,2024-25
492,North Central College,836,College Conference of Illinois & Wisconsin,noctrl.edu/,northcentralcardinals.com,IL,D-III,2024-25
30039,North Central University,30115,Upper Midwest Athletic Conference,www.northcentral.edu/,www.ncurams.com,MN,D-III,2024-25
494,University of North Dakota,819,The Summit League,www.und.edu/,www.fightinghawks.com,ND,D-I,2024-25
493,North Dakota State University,819,The Summit League,www.ndsu.edu/,www.GoBison.com,ND,D-I,2024-25
2711,University of North Florida,920,Atlantic Sun Conference,www.unf.edu,www.unfospreys.com,FL,D-I,2024-25
30052,University of North Georgia,12923,Peach Belt Conference,www.ung.edu/,www.ungathletics.com,GA,D-II,2024-25
9223,North Greenville University,4423,Conference Carolinas,www.ngu.edu/,www.nguathletics.com,SC,D-II,2024-25
496,North Park University,836,College Conference of Illinois & Wisconsin,www.northpark.edu/,www.northpark.edu/athletics/,IL,D-III,2024-25
497,University of North Texas,823,American Athletic Conference,www.unt.edu,www.meangreensports.com,TX,D-I,2024-25
12810,Northeastern State University,883,Mid-America Intercollegiate Athletics Association,www.nsuok.edu,www.goriverhawksgo.com,OK,D-II,2024-25
500,Northeastern University,837,Coastal Athletic Association,www.northeastern.edu,www.nuhuskies.com,MA,D-I,2024-25
501,Northern Arizona University,825,Big Sky Conference,www.nau.edu,www.nauathletics.com,AZ,D-I,2024-25
502,University of Northern Colorado,825,Big Sky Conference,https://www.unco.edu/,uncbears.com,CO,D-I,2024-25
503,Northern Illinois University,875,Mid-American Conference,www.niu.edu,www.niuhuskies.com,IL,D-I,2024-25
504,University of Northern Iowa,884,Missouri Valley Conference,uni.edu,unipanthers.com,IA,D-I,2024-25
505,Northern Kentucky University,881,Horizon League,www.nku.edu,www.nkunorse.com,KY,D-I,2024-25
506,Northern Michigan University,854,Great Lakes Intercollegiate Athletic Conference,www.nmu.edu,www.nmuwildcats.com,MI,D-II,2024-25
1266,Northern State University,12853,Northern Sun Intercollegiate Conference,northern.edu,nsuwolves.com,SD,D-II,2024-25
1267,Northland College,30115,Upper Midwest Athletic Conference,www.northland.edu/,www.northlandcollegesports.com,WI,D-III,2024-25
507,Northwest Missouri State University,883,Mid-America Intercollegiate Athletics Association,nwmissouri.edu,bearcatsports.com,MO,D-II,2024-25
1274,Northwest Nazarene University,30012,Great Northwest Athletic Conference,www.nnu.edu,nnusports.com,ID,D-II,2024-25
30178,Northwestern Oklahoma State University,30144,Great American Conference,www.nwosu.edu,www.riderangersride.com,OK,D-II,2024-25
508,Northwestern State University,914,Southland Conference,www.nsula.edu,www.nsudemons.com,LA,D-I,2024-25
509,Northwestern University,827,Big Ten Conference,www.northwestern.edu,www.nusports.com,IL,D-I,2024-25
30031,University of Northwestern-St. Paul,30115,Upper Midwest Athletic Conference,www.unwsp.edu,unweagles.com,MN,D-III,2024-25
510,Northwood University,30182,Great Midwest Athletic Conference,www.northwood.edu,gonorthwood.com,MI,D-II,2024-25
511,Norwich University,23257,Great Northeast Athletic Conference,www.norwich.edu,www.norwichathletics.com,VT,D-III,2024-25
513,University of Notre Dame,821,Atlantic Coast Conference,www.nd.edu,www.und.com,IN,D-I,2024-25
8600,Notre Dame of Maryland University,30071,United East Conference,www.ndm.edu,www.notredamegators.com,MD,D-III,2024-25
24639,Nova Southeastern University,919,Sunshine State Conference,www.nova.edu,nsusharks.com,FL,D-II,2024-25
514,Oakland University,881,Horizon League,www.oakland.edu,goldengrizzlies.com,MI,D-I,2024-25
515,Oberlin College,897,North Coast Athletic Conference,www.oberlin.edu/,www.goyeo.com,OH,D-III,2024-25
516,Occidental College,910,Southern California Intercollegiate Athletic Conf.,www.oxy.edu,www.oxyathletics.com,CA,D-III,2024-25
2713,Oglethorpe University,30169,Southern Athletic Association,www.oglethorpe.edu,www.gopetrels.com,GA,D-III,2024-25
30119,Ohio Dominican University,30182,Great Midwest Athletic Conference,www.ohiodominican.edu/,www.ohiodominicanpanthers.com,OH,D-II,2024-25
517,Ohio Northern University,901,Ohio Athletic Conference,www.onu.edu/,onusports.com/landing/index,OH,D-III,2024-25
518,The Ohio State University,827,Big Ten Conference,https://www.osu.edu/,ohiostatebuckeyes.com/,OH,D-I,2024-25
519,Ohio University,875,Mid-American Conference,www.ohio.edu,www.ohiobobcats.com,OH,D-I,2024-25
520,Ohio Wesleyan University,897,North Coast Athletic Conference,www.owu.edu,battlingbishops.com/,OH,D-III,2024-25
522,University of Oklahoma,911,Southeastern Conference,www.ou.edu,soonersports.com,OK,D-I,2024-25
30202,Oklahoma Baptist University,30144,Great American Conference,www.okbu.edu,www.obubison.com,OK,D-II,2024-25
30179,Oklahoma Christian University,868,Lone Star Conference,www.oc.edu,www.oceagles.com,OK,D-II,2024-25
521,Oklahoma State University,25354,Big 12 Conference,www.okstate.edu,www.okstate.com,OK,D-I,2024-25
523,Old Dominion University,818,Sun Belt Conference,www.odu.edu,www.odusports.com,VA,D-I,2024-25
526,State University of New York at Oneonta,917,State University of New York Athletic Conference,www.oneonta.edu,www.oneontaathletics.com,NY,D-III,2024-25
527,Oral Roberts University,819,The Summit League,www.oru.edu,www.oruathletics.com,OK,D-I,2024-25
529,University of Oregon,827,Big Ten Conference,www.uoregon.edu,www.goducks.com,OR,D-I,2024-25
528,Oregon State University,905,Pac-12 Conference,oregonstate.edu/,osubeavers.com/,OR,D-I,2024-25
530,State University of New York at Oswego,917,State University of New York Athletic Conference,www.oswego.edu/index,oswegolakers.com,NY,D-III,2024-25
531,Otterbein University,901,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25
1289,Ouachita Baptist University,30144,Great American Conference,www.obu.edu,www.obutigers.com,AR,D-II,2024-25
23008,University of the Ozarks (Arkansas),835,Southern Collegiate Athletic Conference,www.ozarks.edu/,www.uofoathletics.com/landing/index,AR,D-III,2024-25
533,Pace University,899,Northeast-10 Conference,www.pace.edu,www.paceuathletics.com,NY,D-II,2024-25
534,University of the Pacific,922,West Coast Conference,www.pacific.edu,www.pacifictigers.com,CA,D-I,2024-25
1297,Pacific Lutheran University,25300,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25
2751,Pacific University (Oregon),25300,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25
30045,Palm Beach Atlantic University,919,Sunshine State Conference,www.pba.edu,www.pbasailfish.com,FL,D-II,2024-25
30190,Pennsylvania College of Technology,30071,United East Conference,www.pct.edu,athletics.pct.edu,PA,D-III,2024-25
25719,"Penn State University, Altoona",30022,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25
538,"Pennsylvania State Univ. Erie, the Behrend College",30022,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25
30081,Penn State Harrisburg,30071,United East Conference,www.hbg.psu.edu,athletics.hbg.psu.edu/landing/index,PA,D-III,2024-25
