date,match,results,box_score_url,div
11/02/2024,Lake Erie (G-MAC) vs Hillsdale (G-MAC),"[0-3] (21-25, 15-25, 23-25)",https://stats.ncaa.org/contests/5679276/box_score,D-II
11/02/2024,Fresno Pacific (PacWest) vs Hawaii Hilo (PacWest),"[3-1] (11-25, 25-19, 26-24, 28-26)",https://stats.ncaa.org/contests/5679317/box_score,D-II
11/02/2024,Stanislaus St. (CCAA) vs San Fran. St. (CCAA),"[0-3] (22-25, 21-25, 24-26)",https://stats.ncaa.org/contests/5679064/box_score,D-II
11/02/2024,Pace (NE10) vs Bentley (NE10),"[0-3] (8-25, 12-25, 18-25)",https://stats.ncaa.org/contests/5679017/box_score,D-II
11/02/2024,Sonoma St. (CCAA) vs Cal St. San Marcos (CCAA),"[2-3] (25-21, 22-25, 20-25, 25-20, 8-15)",https://stats.ncaa.org/contests/5678993/box_score,D-II
11/02/2024,MSU Moorhead (NSIC) vs Bemidji St. (NSIC),"[2-3] (26-28, 25-13, 24-26, 28-26, 13-15)",https://stats.ncaa.org/contests/5679205/box_score,D-II
11/02/2024,Lake Superior St. (GLIAC) vs Roosevelt (GLIAC),"[1-3] (15-25, 22-25, 29-27, 19-25)",https://stats.ncaa.org/contests/5679227/box_score,D-II
11/02/2024,Northern St. (NSIC) vs Minn.-Crookston (NSIC),"[3-0] (25-17, 25-14, 25-21)",https://stats.ncaa.org/contests/5679091/box_score,D-II
11/02/2024,Seattle Pacific (Great Northwest) vs Alas. Fairbanks (Great Northwest),"[2-3] (23-25, 25-23, 21-25, 25-19, 11-15)",https://stats.ncaa.org/contests/5679095/box_score,D-II
11/02/2024,Western N.M. (Lone Star) vs UT Tyler (Lone Star),"[0-3] (18-25, 22-25, 13-25)",https://stats.ncaa.org/contests/5679130/box_score,D-II
11/02/2024,Mary (NSIC) vs Minn. Duluth (NSIC),"[0-3] (15-25, 5-25, 25-27)",https://stats.ncaa.org/contests/5678896/box_score,D-II
11/02/2024,CSU Pueblo (RMAC) vs South Dakota Mines (RMAC),"[0-3] (18-25, 18-25, 15-25)",https://stats.ncaa.org/contests/5679192/box_score,D-II
11/02/2024,Erskine (Conference Carolinas) vs Southern Wesleyan (Conference Carolinas),"[1-3] (21-25, 23-25, 25-22, 22-25)",https://stats.ncaa.org/contests/5809637/box_score,D-II
11/02/2024,Kutztown (PSAC) vs Shepherd (PSAC),"[0-3] (15-25, 19-25, 14-25)",https://stats.ncaa.org/contests/5679060/box_score,D-II
11/02/2024,Chico St. (CCAA) vs CSUSB (CCAA),"[0-3] (13-25, 12-25, 23-25)",https://stats.ncaa.org/contests/5679278/box_score,D-II
11/02/2024,Pitt.-Johnstown (PSAC) vs Edinboro (PSAC),"[2-3] (25-14, 23-25, 16-25, 25-19, 7-15)",https://stats.ncaa.org/contests/5679252/box_score,D-II
11/02/2024,USC Aiken (Peach Belt) vs Augusta (Peach Belt),"[1-3] (25-19, 17-25, 19-25, 14-25)",https://stats.ncaa.org/contests/5679135/box_score,D-II
11/02/2024,Jessup (PacWest) vs Hawaii Pacific (PacWest),"[3-0] (25-22, 25-14, 25-19)",https://stats.ncaa.org/contests/5679290/box_score,D-II
11/02/2024,Montevallo (Gulf South) vs West Florida (Gulf South),"[0-3] (20-25, 10-25, 18-25)",https://stats.ncaa.org/contests/5679024/box_score,D-II
11/02/2024,Fla. Southern (Sunshine State) vs Embry-Riddle (FL) (Sunshine State),"[0-3] (15-25, 23-25, 15-25)",https://stats.ncaa.org/contests/5679222/box_score,D-II
11/02/2024,Lubbock Christian (Lone Star) vs St. Edward's (Lone Star),"[3-2] (25-22, 14-25, 23-25, 25-22, 15-9)",https://stats.ncaa.org/contests/5679132/box_score,D-II
11/02/2024,Lock Haven (PSAC) vs Millersville (PSAC),"[2-3] (21-25, 25-11, 17-25, 25-20, 15-17)",https://stats.ncaa.org/contests/5679110/box_score,D-II
11/02/2024,Jefferson (CACC) vs Post (CACC),"[2-3] (25-17, 25-16, 24-26, 19-25, 7-15)",https://stats.ncaa.org/contests/5679010/box_score,D-II
11/02/2024,CUI (PacWest) vs Azusa Pacific (PacWest),"[3-2] (23-25, 25-23, 26-28, 25-23, 15-10)",https://stats.ncaa.org/contests/5678997/box_score,D-II
11/02/2024,Central Mo. (Mid-America Intercollegiate) vs Ark.-Fort Smith (Mid-America Intercollegiate),"[3-1] (25-18, 23-25, 25-22, 25-15)",https://stats.ncaa.org/contests/5678948/box_score,D-II
11/02/2024,Tuskegee (SIAC) vs Miles (SIAC),"[3-0] (25-17, 25-20, 25-21)",https://stats.ncaa.org/contests/5679310/box_score,D-II
11/02/2024,Saint Leo (Sunshine State) vs Barry (Sunshine State),"[0-3] (12-25, 12-25, 15-25)",https://stats.ncaa.org/contests/5679221/box_score,D-II
11/02/2024,St. Thomas Aquinas (ECC) vs Roberts Wesleyan (ECC),"[3-2] (25-14, 29-27, 16-25, 27-29, 17-15)",https://stats.ncaa.org/contests/5678946/box_score,D-II
11/02/2024,Westminster (UT) (RMAC) vs Colo. Christian (RMAC),"[0-3] (21-25, 21-25, 16-25)",https://stats.ncaa.org/contests/5679272/box_score,D-II
11/02/2024,Missouri S&T (GLVC) vs UIndy (GLVC),"[0-3] (20-25, 17-25, 21-25)",https://stats.ncaa.org/contests/5679250/box_score,D-II
11/02/2024,Mont. St. Billings (Great Northwest) vs Alas. Anchorage (Great Northwest),"[0-3] (17-25, 9-25, 20-25)",https://stats.ncaa.org/contests/5679314/box_score,D-II
11/02/2024,Menlo (PacWest) vs Biola (PacWest),"[0-3] (18-25, 20-25, 21-25)",https://stats.ncaa.org/contests/5679183/box_score,D-II
11/02/2024,Bridgeport (CACC) vs Chestnut Hill (CACC),"[3-0] (25-23, 25-15, 25-14)",https://stats.ncaa.org/contests/5678955/box_score,D-II
11/02/2024,Colorado Mesa (RMAC) vs MSU Denver (RMAC),"[3-1] (25-16, 21-25, 25-20, 25-18)",https://stats.ncaa.org/contests/5679251/box_score,D-II
11/02/2024,Angelo St. (Lone Star) vs St. Mary's (TX) (Lone Star),"[3-2] (25-18, 22-25, 16-25, 25-14, 15-12)",https://stats.ncaa.org/contests/5679154/box_score,D-II
11/02/2024,Clarion (PSAC) vs Gannon (PSAC),"[3-2] (27-25, 15-25, 25-17, 15-25, 15-12)",https://stats.ncaa.org/contests/5679225/box_score,D-II
11/02/2024,Walsh (G-MAC) vs Findlay (G-MAC),"[0-3] (14-25, 22-25, 20-25)",https://stats.ncaa.org/contests/5679218/box_score,D-II
11/02/2024,Lane (SIAC) vs Central St. (OH) (SIAC),"[0-3] (18-25, 20-25, 20-25)",https://stats.ncaa.org/contests/5679257/box_score,D-II
11/02/2024,Grand Valley St. (GLIAC) vs Ferris St. (GLIAC),"[0-3] (19-25, 22-25, 15-25)",https://stats.ncaa.org/contests/5679196/box_score,D-II
11/02/2024,Southwest Baptist (GLVC) vs Drury (GLVC),"[0-3] (22-25, 18-25, 22-25)",https://stats.ncaa.org/contests/5679194/box_score,D-II
11/02/2024,UNC Pembroke (Conference Carolinas) vs King (TN) (Conference Carolinas),"[2-3] (22-25, 24-26, 25-21, 25-19, 8-15)",https://stats.ncaa.org/contests/5679153/box_score,D-II
11/02/2024,Belmont Abbey (Conference Carolinas) vs Shorter (Conference Carolinas),"[2-3] (25-17, 19-25, 25-23, 9-25, 11-15)",https://stats.ncaa.org/contests/5679207/box_score,D-II
11/02/2024,Edward Waters (SIAC) vs Fort Valley St. (SIAC),[0-0] (),https://stats.ncaa.org/contests/5679309/box_score,D-II
11/02/2024,West Ala. (Gulf South) vs Trevecca Nazarene (Gulf South),"[0-3] (15-25, 16-25, 16-25)",https://stats.ncaa.org/contests/5679068/box_score,D-II
11/02/2024,Northwest Nazarene (Great Northwest) vs Central Wash. (Great Northwest),"[1-3] (17-25, 25-22, 19-25, 25-27)",https://stats.ncaa.org/contests/5678982/box_score,D-II
11/02/2024,Charleston (WV) (MEC) vs Emory & Henry (SAC),"[3-1] (25-15, 22-25, 25-15, 25-13)",https://stats.ncaa.org/contests/5679304/box_score,D-II
11/02/2024,Felician (CACC) vs Goldey-Beacom (CACC),"[0-3] (22-25, 22-25, 25-27)",https://stats.ncaa.org/contests/5678935/box_score,D-II
11/02/2024,Saint Martin's (Great Northwest) vs Western Wash. (Great Northwest),"[0-3] (15-25, 15-25, 20-25)",https://stats.ncaa.org/contests/5679319/box_score,D-II
11/02/2024,Fort Lewis (RMAC) vs UC-Colo. Springs (RMAC),"[1-3] (19-25, 30-28, 18-25, 21-25)",https://stats.ncaa.org/contests/5678998/box_score,D-II
11/02/2024,Nova Southeastern (Sunshine State) vs Palm Beach Atl. (Sunshine State),"[3-0] (25-22, 25-14, 25-13)",https://stats.ncaa.org/contests/5679229/box_score,D-II
11/02/2024,Wayne St. (NE) (NSIC) vs Concordia-St. Paul (NSIC),"[1-3] (20-25, 25-20, 18-25, 21-25)",https://stats.ncaa.org/contests/5679156/box_score,D-II
11/02/2024,Bloomfield (CACC) vs Holy Family (CACC),"[0-3] (15-25, 10-25, 14-25)",https://stats.ncaa.org/contests/5678941/box_score,D-II
11/02/2024,Bluefield St. (CIAA) vs Virginia St. (CIAA),"[1-3] (14-25, 25-23, 21-25, 25-27)",https://stats.ncaa.org/contests/5679214/box_score,D-II
11/02/2024,Truman St. (GLVC) vs McKendree (GLVC),"[0-3] (16-25, 23-25, 18-25)",https://stats.ncaa.org/contests/5679182/box_score,D-II
11/02/2024,Cal St. Monterey Bay (CCAA) vs Cal State LA (CCAA),"[1-3] (25-19, 17-25, 17-25, 21-25)",https://stats.ncaa.org/contests/5679187/box_score,D-II
11/02/2024,Lander (Peach Belt) vs Georgia College (Peach Belt),"[3-0] (25-11, 25-12, 25-18)",https://stats.ncaa.org/contests/5679188/box_score,D-II
11/02/2024,Tex. A&M Int'l (Lone Star) vs Texas Woman's (Lone Star),"[0-3] (17-25, 22-25, 23-25)",https://stats.ncaa.org/contests/5679146/box_score,D-II
11/02/2024,Newman (Mid-America Intercollegiate) vs Neb.-Kearney (Mid-America Intercollegiate),"[0-3] (18-25, 15-25, 18-25)",https://stats.ncaa.org/contests/5679190/box_score,D-II
11/02/2024,Ill. Springfield (GLVC) vs William Jewell (GLVC),"[3-1] (25-22, 25-18, 24-26, 25-14)",https://stats.ncaa.org/contests/5679193/box_score,D-II
11/02/2024,California (PA) (PSAC) vs Slippery Rock (PSAC),"[0-3] (14-25, 17-25, 16-25)",https://stats.ncaa.org/contests/5679120/box_score,D-II
11/02/2024,Georgian Court (CACC) vs Caldwell (CACC),"[3-0] (25-16, 25-21, 25-14)",https://stats.ncaa.org/contests/5679264/box_score,D-II
11/02/2024,Mars Hill (SAC) vs Coker (SAC),"[3-0] (25-18, 25-21, 25-23)",https://stats.ncaa.org/contests/5679099/box_score,D-II
11/02/2024,Dominican (CA) (PacWest) vs Vanguard (PacWest),"[1-3] (25-21, 14-25, 20-25, 13-25)",https://stats.ncaa.org/contests/5679140/box_score,D-II
11/02/2024,New Haven (NE10) vs Saint Michael's (NE10),"[3-1] (25-21, 23-25, 28-26, 25-15)",https://stats.ncaa.org/contests/5679056/box_score,D-II
11/02/2024,Malone (G-MAC) vs Tiffin (G-MAC),"[0-3] (15-25, 19-25, 19-25)",https://stats.ncaa.org/contests/5679057/box_score,D-II
11/02/2024,Union (TN) (Gulf South) vs AUM (Gulf South),"[3-0] (25-15, 28-26, 25-23)",https://stats.ncaa.org/contests/5679134/box_score,D-II
11/02/2024,Tex. Permian Basin (Lone Star) vs DBU (Lone Star),"[1-3] (13-25, 25-21, 15-25, 23-25)",https://stats.ncaa.org/contests/5679128/box_score,D-II
11/02/2024,Molloy (ECC) vs D'Youville (ECC),"[1-3] (24-26, 25-22, 14-25, 19-24)",https://stats.ncaa.org/contests/5678964/box_score,D-II
11/02/2024,East Stroudsburg (PSAC) vs Shippensburg (PSAC),"[0-3] (17-25, 18-25, 17-25)",https://stats.ncaa.org/contests/5678994/box_score,D-II
11/02/2024,Wayne St. (MI) (GLIAC) vs Davenport (GLIAC),"[3-1] (25-22, 20-25, 25-22, 25-18)",https://stats.ncaa.org/contests/5679268/box_score,D-II
11/02/2024,Purdue Northwest (GLIAC) vs Michigan Tech (GLIAC),"[0-3] (23-25, 15-25, 23-25)",https://stats.ncaa.org/contests/5679197/box_score,D-II
11/03/2024,Lake Erie (G-MAC) vs Northwood (G-MAC),"[0-3] (11-25, 15-25, 16-25)",https://stats.ncaa.org/contests/5679355/box_score,D-II
11/03/2024,Mercy (ECC) vs Roberts Wesleyan (ECC),"[3-2] (25-20, 20-25, 21-25, 25-19, 15-4)",https://stats.ncaa.org/contests/5679337/box_score,D-II
11/03/2024,Queens (NY) (ECC) vs D'Youville (ECC),"[3-2] (25-17, 23-25, 19-25, 25-18, 15-10)",https://stats.ncaa.org/contests/5679339/box_score,D-II
11/03/2024,Ohio Dominican (G-MAC) vs Ky. Wesleyan (G-MAC),"[3-0] (25-14, 25-20, 26-24)",https://stats.ncaa.org/contests/5679329/box_score,D-II
11/03/2024,Molloy (ECC) vs Daemen (ECC),"[2-3] (27-25, 20-25, 21-25, 25-22, 10-15)",https://stats.ncaa.org/contests/5679328/box_score,D-II
11/04/2024,Wheeling (MEC) vs Frostburg St. (MEC),"[3-0] (25-15, 25-17, 25-22)",https://stats.ncaa.org/contests/5679402/box_score,D-II
11/04/2024,Ark.-Monticello (GAC) vs Arkansas Tech (GAC),"[0-3] (14-25, 14-25, 17-25)",https://stats.ncaa.org/contests/5679395/box_score,D-II
11/04/2024,Lincoln (PA) (CIAA) vs Virginia Union (CIAA),"[0-3] (16-25, 15-25, 19-25)",https://stats.ncaa.org/contests/5679397/box_score,D-II
11/04/2024,Florida Col. (nan) vs Edward Waters (SIAC),"[3-1] (25-16, 25-23, 22-25, 25-21)",https://stats.ncaa.org/contests/5833854/box_score,D-II
11/04/2024,Southwestern Okla. (GAC) vs Okla. Baptist (GAC),"[3-2] (25-23, 29-27, 14-25, 23-25, 15-7)",https://stats.ncaa.org/contests/5679400/box_score,D-II
11/04/2024,Stillman (nan) vs Miles (SIAC),"[1-3] (12-25, 20-25, 25-22, 21-25)",https://stats.ncaa.org/contests/5833825/box_score,D-II
11/04/2024,Elizabeth City St. (CIAA) vs Virginia St. (CIAA),"[1-3] (16-25, 23-25, 25-22, 23-25)",https://stats.ncaa.org/contests/5679387/box_score,D-II
11/04/2024,Johnson C. Smith (CIAA) vs Fayetteville St. (CIAA),"[0-3] (23-25, 15-25, 9-25)",https://stats.ncaa.org/contests/5679389/box_score,D-II
11/04/2024,Wilmington (OH) (OAC) vs Central St. (OH) (SIAC),[0-0] (),https://stats.ncaa.org/contests/5679470/box_score,D-II
11/04/2024,Winston-Salem (CIAA) vs Shaw (CIAA),"[1-3] (18-25, 15-25, 25-23, 6-25)",https://stats.ncaa.org/contests/5679399/box_score,D-II
11/04/2024,Charleston (WV) (MEC) vs Davis & Elkins (MEC),"[3-0] (25-14, 25-9, 25-21)",https://stats.ncaa.org/contests/5679408/box_score,D-II
11/04/2024,West Virginia St. (MEC) vs Glenville St. (MEC),"[3-0] (25-16, 25-14, 25-15)",https://stats.ncaa.org/contests/5679406/box_score,D-II
11/04/2024,Bluefield St. (CIAA) vs Bowie St. (CIAA),"[3-1] (20-25, 25-22, 25-18, 25-16)",https://stats.ncaa.org/contests/5679398/box_score,D-II
11/04/2024,Adelphi (NE10) vs Bloomfield (CACC),"[3-0] (25-16, 25-13, 25-17)",https://stats.ncaa.org/contests/5679386/box_score,D-II
11/04/2024,West Liberty (MEC) vs Point Park (MEC),"[3-2] (25-13, 22-25, 26-28, 25-16, 15-9)",https://stats.ncaa.org/contests/5679403/box_score,D-II
11/04/2024,Tampa (Sunshine State) vs Eckerd (Sunshine State),"[3-0] (25-18, 25-18, 25-17)",https://stats.ncaa.org/contests/5673300/box_score,D-II
11/04/2024,Harding (GAC) vs Ouachita Baptist (GAC),"[1-3] (19-25, 25-23, 22-25, 19-25)",https://stats.ncaa.org/contests/5679393/box_score,D-II
11/04/2024,Salem (WV) (Independent) vs Fairmont St. (MEC),"[0-3] (19-25, 8-25, 15-25)",https://stats.ncaa.org/contests/5679404/box_score,D-II
11/04/2024,West Va. Wesleyan (MEC) vs Concord (MEC),"[2-3] (25-19, 16-25, 31-29, 14-25, 11-15)",https://stats.ncaa.org/contests/5679405/box_score,D-II
11/04/2024,Fla. Southern (Sunshine State) vs Lynn (Sunshine State),"[0-3] (12-25, 22-25, 23-25)",https://stats.ncaa.org/contests/5675554/box_score,D-II
11/04/2024,Georgia College (Peach Belt) vs Emmanuel (GA) (Conference Carolinas),"[1-3] (20-25, 25-20, 24-26, 14-25)",https://stats.ncaa.org/contests/5679432/box_score,D-II
11/04/2024,Barton (Conference Carolinas) vs Erskine (Conference Carolinas),[0-0] (),https://stats.ncaa.org/contests/5809636/box_score,D-II
11/04/2024,Southern Nazarene (GAC) vs Northwestern Okla. (GAC),"[3-1] (25-23, 21-25, 25-17, 25-15)",https://stats.ncaa.org/contests/5679394/box_score,D-II
11/04/2024,Nova Southeastern (Sunshine State) vs Barry (Sunshine State),"[2-3] (12-25, 14-25, 25-20, 25-20, 11-15)",https://stats.ncaa.org/contests/5785390/box_score,D-II
11/05/2024,Tuskegee (SIAC) vs Oakwood (nan),[0-0] (),https://stats.ncaa.org/contests/5679409/box_score,D-II
11/05/2024,Blue Mountain (MS) (nan) vs Lane (SIAC),[0-0] (),https://stats.ncaa.org/contests/5679415/box_score,D-II
11/05/2024,Southern Ark. (GAC) vs Henderson St. (GAC),"[0-3] (19-25, 15-25, 19-25)",https://stats.ncaa.org/contests/5679436/box_score,D-II
11/05/2024,Benedict (SIAC) vs Paine (nan),[0-0] (),https://stats.ncaa.org/contests/5679434/box_score,D-II
11/06/2024,Mars Hill (SAC) vs Carson-Newman (SAC),"[3-1] (25-17, 18-25, 25-19, 25-23)",https://stats.ncaa.org/contests/5679494/box_score,D-II
11/06/2024,Saint Leo (Sunshine State) vs Tampa (Sunshine State),"[1-3] (13-25, 25-23, 14-25, 23-25)",https://stats.ncaa.org/contests/5673706/box_score,D-II
11/06/2024,AUM (Gulf South) vs West Florida (Gulf South),"[0-3] (11-25, 18-25, 17-25)",https://stats.ncaa.org/contests/5679493/box_score,D-II
11/06/2024,Edinboro (PSAC) vs Gannon (PSAC),"[0-3] (12-25, 16-25, 23-25)",https://stats.ncaa.org/contests/5679522/box_score,D-II
11/06/2024,Lees-McRae (Conference Carolinas) vs King (TN) (Conference Carolinas),"[0-3] (24-26, 16-25, 21-25)",https://stats.ncaa.org/contests/5834191/box_score,D-II
11/06/2024,Lees-McRae (Conference Carolinas) vs King (TN) (Conference Carolinas),"[1-3] (19-25, 25-20, 19-25, 20-25)",https://stats.ncaa.org/contests/5834165/box_score,D-II
11/06/2024,UVA Wise (SAC) vs Emory & Henry (SAC),"[0-3] (19-25, 21-25, 20-25)",https://stats.ncaa.org/contests/5679552/box_score,D-II
11/06/2024,Livingstone (CIAA) vs Winston-Salem (CIAA),"[2-3] (25-16, 25-22, 23-25, 26-28, 9-15)",https://stats.ncaa.org/contests/5679485/box_score,D-II
11/06/2024,Eckerd (Sunshine State) vs Rollins (Sunshine State),"[3-0] (25-19, 25-23, 25-22)",https://stats.ncaa.org/contests/5675953/box_score,D-II
11/06/2024,Clark Atlanta (SIAC) vs Edward Waters (SIAC),"[3-0] (25-23, 25-19, 25-16)",https://stats.ncaa.org/contests/5679476/box_score,D-II
11/06/2024,Lander (Peach Belt) vs Converse (Conference Carolinas),"[3-0] (25-14, 25-19, 25-23)",https://stats.ncaa.org/contests/5679481/box_score,D-II
11/06/2024,Texas Woman's (Lone Star) vs DBU (Lone Star),"[3-2] (21-25, 25-23, 18-25, 28-26, 15-13)",https://stats.ncaa.org/contests/5679486/box_score,D-II
11/06/2024,Lees-McRae (Conference Carolinas) vs King (TN) (Conference Carolinas),"[1-3] (19-25, 25-20, 19-25, 20-25)",https://stats.ncaa.org/contests/5673955/box_score,D-II
11/06/2024,Anderson (SC) (SAC) vs Lenoir-Rhyne (SAC),"[3-1] (18-25, 25-18, 25-23, 26-24)",https://stats.ncaa.org/contests/5679564/box_score,D-II
11/06/2024,Shorter (Conference Carolinas) vs Erskine (Conference Carolinas),"[3-2] (25-23, 23-25, 25-20, 22-25, 15-13)",https://stats.ncaa.org/contests/5679492/box_score,D-II
11/06/2024,Lees-McRae (Conference Carolinas) vs King (TN) (Conference Carolinas),"[0-3] (24-26, 16-25, 21-25)",https://stats.ncaa.org/contests/5679555/box_score,D-II
11/06/2024,Belmont Abbey (Conference Carolinas) vs North Greenville (Conference Carolinas),"[0-3] (22-25, 19-25, 26-28)",https://stats.ncaa.org/contests/5679557/box_score,D-II
11/06/2024,Limestone (SAC) vs Wingate (SAC),"[0-3] (9-25, 19-25, 14-25)",https://stats.ncaa.org/contests/5679561/box_score,D-II
11/06/2024,Mercy (ECC) vs American Int'l (NE10),"[0-3] (14-25, 15-25, 13-25)",https://stats.ncaa.org/contests/5679540/box_score,D-II
11/06/2024,Lincoln Memorial (SAC) vs Tusculum (SAC),"[1-3] (22-25, 21-25, 25-19, 21-25)",https://stats.ncaa.org/contests/5679534/box_score,D-II
11/06/2024,Coker (SAC) vs Catawba (SAC),"[3-0] (25-21, 25-19, 25-13)",https://stats.ncaa.org/contests/5679533/box_score,D-II
11/06/2024,Francis Marion (Conference Carolinas) vs Mount Olive (Conference Carolinas),"[0-3] (15-25, 22-25, 24-26)",https://stats.ncaa.org/contests/5679501/box_score,D-II
11/06/2024,Chowan (Conference Carolinas) vs Barton (Conference Carolinas),"[1-3] (21-25, 17-25, 25-20, 15-25)",https://stats.ncaa.org/contests/5679497/box_score,D-II
11/07/2024,Miles (SIAC) vs Spring Hill (SIAC),"[0-3] (9-25, 12-25, 15-25)",https://stats.ncaa.org/contests/5679574/box_score,D-II
11/07/2024,Dominican (NY) (CACC) vs Post (CACC),"[0-3] (23-25, 14-25, 14-25)",https://stats.ncaa.org/contests/5679593/box_score,D-II
11/07/2024,Holy Family (CACC) vs Wilmington (DE) (CACC),"[3-1] (21-25, 32-30, 25-14, 25-23)",https://stats.ncaa.org/contests/5679637/box_score,D-II
11/07/2024,Shaw (CIAA) vs Claflin (CIAA),[0-0] (),https://stats.ncaa.org/contests/5673910/box_score,D-II
11/07/2024,Lee (Gulf South) vs Trevecca Nazarene (Gulf South),"[0-3] (20-25, 18-25, 24-26)",https://stats.ncaa.org/contests/5679620/box_score,D-II
11/07/2024,Caldwell (CACC) vs Felician (CACC),"[2-3] (25-23, 19-25, 14-25, 29-27, 7-15)",https://stats.ncaa.org/contests/5679636/box_score,D-II
11/07/2024,Virginia Union (CIAA) vs Virginia St. (CIAA),"[1-3] (19-25, 25-20, 21-25, 19-25)",https://stats.ncaa.org/contests/5679576/box_score,D-II
11/07/2024,Ouachita Baptist (GAC) vs Ark.-Monticello (GAC),"[3-1] (25-16, 14-25, 25-11, 25-21)",https://stats.ncaa.org/contests/5679610/box_score,D-II
11/07/2024,San Fran. St. (CCAA) vs Cal St. East Bay (CCAA),"[3-1] (25-12, 20-25, 25-20, 25-17)",https://stats.ncaa.org/contests/5679573/box_score,D-II
11/07/2024,Northwestern Okla. (GAC) vs Southeastern Okla. (GAC),"[0-3] (19-25, 18-25, 20-25)",https://stats.ncaa.org/contests/5679607/box_score,D-II
11/07/2024,Bowie St. (CIAA) vs Lincoln (PA) (CIAA),"[3-1] (22-25, 25-10, 25-18, 25-15)",https://stats.ncaa.org/contests/5679626/box_score,D-II
11/07/2024,Biola (PacWest) vs Point Loma (PacWest),"[1-3] (14-25, 25-20, 12-25, 17-25)",https://stats.ncaa.org/contests/5679580/box_score,D-II
11/07/2024,Elizabeth City St. (CIAA) vs Bluefield St. (CIAA),"[0-3] (23-25, 21-25, 19-25)",https://stats.ncaa.org/contests/5679617/box_score,D-II
11/07/2024,St. Mary's (TX) (Lone Star) vs Tex. Permian Basin (Lone Star),"[1-3] (25-21, 19-25, 19-25, 25-27)",https://stats.ncaa.org/contests/5679583/box_score,D-II
11/07/2024,UT Tyler (Lone Star) vs Midwestern St. (Lone Star),"[3-0] (25-15, 25-15, 25-21)",https://stats.ncaa.org/contests/5679592/box_score,D-II
11/07/2024,Livingstone (CIAA) vs Allen (SIAC),"[3-2] (19-25, 25-16, 25-21, 22-25, 15-9)",https://stats.ncaa.org/contests/5679664/box_score,D-II
11/07/2024,Okla. Baptist (GAC) vs Southern Nazarene (GAC),"[3-1] (25-17, 25-19, 21-25, 25-12)",https://stats.ncaa.org/contests/5679619/box_score,D-II
11/07/2024,Minot St. (NSIC) vs Jamestown (NSIC),"[0-3] (11-25, 13-25, 10-25)",https://stats.ncaa.org/contests/5834373/box_score,D-II
11/07/2024,Clark Atlanta (SIAC) vs Savannah St. (SIAC),"[0-3] (15-25, 17-25, 11-25)",https://stats.ncaa.org/contests/5679622/box_score,D-II
11/07/2024,Henderson St. (GAC) vs Harding (GAC),"[1-3] (25-22, 14-25, 23-25, 13-25)",https://stats.ncaa.org/contests/5679600/box_score,D-II
11/07/2024,UNC Pembroke (Conference Carolinas) vs Augusta (Peach Belt),"[1-3] (25-16, 21-25, 17-25, 15-25)",https://stats.ncaa.org/contests/5679602/box_score,D-II
11/07/2024,Fresno Pacific (PacWest) vs Menlo (PacWest),"[3-1] (25-18, 26-28, 25-10, 25-23)",https://stats.ncaa.org/contests/5679604/box_score,D-II
11/07/2024,Arkansas Tech (GAC) vs Southern Ark. (GAC),"[1-3] (25-21, 17-25, 25-27, 15-25)",https://stats.ncaa.org/contests/5679605/box_score,D-II
11/07/2024,Goldey-Beacom (CACC) vs Georgian Court (CACC),"[1-3] (25-21, 19-25, 24-26, 19-25)",https://stats.ncaa.org/contests/5679588/box_score,D-II
11/07/2024,Western Colo. (RMAC) vs Adams St. (RMAC),"[0-3] (20-25, 10-25, 19-25)",https://stats.ncaa.org/contests/5679582/box_score,D-II
11/07/2024,Minot St. (2-22-1) (NSIC) vs Jamestown (2-0-1) (NSIC),[0-0] (),https://stats.ncaa.org/contests/5679667/box_score,D-II
11/07/2024,Barry (Sunshine State) vs Florida Tech (Sunshine State),"[3-0] (25-19, 25-19, 25-19)",https://stats.ncaa.org/contests/5679656/box_score,D-II
11/07/2024,Alas. Anchorage (Great Northwest) vs Central Wash. (Great Northwest),"[0-3] (23-25, 19-25, 14-25)",https://stats.ncaa.org/contests/5679635/box_score,D-II
11/07/2024,Western Wash. (Great Northwest) vs Mont. St. Billings (Great Northwest),"[3-1] (25-17, 18-25, 25-15, 25-16)",https://stats.ncaa.org/contests/5679650/box_score,D-II
11/07/2024,Purdue Northwest (GLIAC) vs Wis.-Parkside (GLIAC),"[0-3] (14-25, 21-25, 19-25)",https://stats.ncaa.org/contests/5679581/box_score,D-II
11/07/2024,East Central (GAC) vs Southwestern Okla. (GAC),"[0-3] (22-25, 15-25, 17-25)",https://stats.ncaa.org/contests/5679599/box_score,D-II
11/07/2024,Bridgeport (CACC) vs Bloomfield (CACC),"[3-0] (25-12, 25-20, 25-18)",https://stats.ncaa.org/contests/5679659/box_score,D-II
11/07/2024,Saint Martin's (Great Northwest) vs Western Ore. (Great Northwest),"[0-3] (9-25, 23-25, 21-25)",https://stats.ncaa.org/contests/5679639/box_score,D-II
11/07/2024,Simon Fraser (Great Northwest) vs Seattle Pacific (Great Northwest),"[0-3] (23-25, 16-25, 15-25)",https://stats.ncaa.org/contests/5679641/box_score,D-II
11/07/2024,Alas. Fairbanks (Great Northwest) vs Northwest Nazarene (Great Northwest),"[3-0] (25-16, 25-20, 25-21)",https://stats.ncaa.org/contests/5679644/box_score,D-II
