,date,match,results,box_score_url,div
158,08/30/2024,Mary Baldwin (USA South) vs Ferrum (ODAC),"[1-3] (22-25, 21-25, 25-22, 17-25)",https://stats.ncaa.org/contests/5667436/box_score,D-III
159,08/30/2024,Rochester (NY) (UAA) vs Marietta (OAC),"[0-3] (17-25, 18-25, 22-25)",https://stats.ncaa.org/contests/5667437/box_score,D-III
160,08/30/2024,Carnegie Mellon (UAA) vs Calvin (Michigan Intercol. Ath. Assn.),"[1-3] (23-25, 17-25, 25-21, 26-28)",https://stats.ncaa.org/contests/5667438/box_score,D-III
161,08/30/2024,U New England (CNE) vs St. Joseph's (ME) (Great Northeast),"[3-0] (25-16, 25-15, 25-11)",https://stats.ncaa.org/contests/5667440/box_score,D-III
162,08/30/2024,Bob Jones (nan) vs Roanoke (ODAC),"[2-3] (25-18, 26-24, 21-25, 17-25, 13-15)",https://stats.ncaa.org/contests/5667441/box_score,D-III
163,08/30/2024,Saint Mary's (MN) (MIAC) vs Simpson (American Rivers),"[1-3] (24-26, 11-25, 25-13, 10-25)",https://stats.ncaa.org/contests/5667444/box_score,D-III
164,08/30/2024,Carroll (WI) (CCIW) vs Dominican (IL) (NACC),"[3-0] (20-14, 25-12, 25-20)",https://stats.ncaa.org/contests/5667447/box_score,D-III
165,08/30/2024,Wis.-La Crosse (WIAC) vs Webster (SLIAC),"[1-3] (19-25, 25-13, 19-25, 17-25)",https://stats.ncaa.org/contests/5667448/box_score,D-III
166,08/30/2024,Franciscan (PAC) vs Westminster (PA) (PAC),"[0-3] (17-25, 16-25, 14-25)",https://stats.ncaa.org/contests/5667449/box_score,D-III
167,08/30/2024,Bethany (WV) (PAC) vs Pitt.-Greensburg (AMCC),"[3-0] (25-23, 25-18, 25-15)",https://stats.ncaa.org/contests/5667450/box_score,D-III
168,08/30/2024,Wis.-Stout (WIAC) vs MSOE (NACC),"[3-1] (25-15, 25-21, 13-25, 25-22)",https://stats.ncaa.org/contests/5667451/box_score,D-III
169,08/30/2024,Wartburg (American Rivers) vs Concordia (TX) (SCAC),"[3-1] (26-28, 25-20, 25-23, 25-13)",https://stats.ncaa.org/contests/5667452/box_score,D-III
170,08/30/2024,Plymouth St. (Little East) vs SUNY Potsdam (SUNYAC),"[3-1] (25-15, 25-7, 16-25, 25-8)",https://stats.ncaa.org/contests/5667453/box_score,D-III
171,08/30/2024,Saint Benedict (MIAC) vs Texas Lutheran (SCAC),"[2-3] (25-18, 15-25, 25-23, 17-25, 10-15)",https://stats.ncaa.org/contests/5667454/box_score,D-III
172,08/30/2024,UC Santa Cruz (C2C) vs Pacific Lutheran (NWC),"[3-2] (18-25, 25-17, 25-22, 21-25, 15-8)",https://stats.ncaa.org/contests/5667455/box_score,D-III
173,08/30/2024,Penn College (United East) vs Hartwick (Empire 8),"[1-3] (11-25, 25-21, 14-25, 11-25)",https://stats.ncaa.org/contests/5667456/box_score,D-III
174,08/30/2024,Oswego St. (SUNYAC) vs William Smith (nan),"[0-3] (14-25, 23-25, 16-25)",https://stats.ncaa.org/contests/5667465/box_score,D-III
175,08/30/2024,Belhaven (CCS) vs Rhodes (SAA),"[0-3] (20-25, 8-25, 21-25)",https://stats.ncaa.org/contests/5667467/box_score,D-III
176,08/30/2024,Loras (American Rivers) vs UChicago (UAA),"[0-3] (14-25, 19-25, 13-25)",https://stats.ncaa.org/contests/5667468/box_score,D-III
177,08/30/2024,Covenant (CCS) vs Wilmington (OH) (OAC),"[3-1] (25-18, 21-25, 25-14, 25-11)",https://stats.ncaa.org/contests/5667469/box_score,D-III
178,08/30/2024,St. Olaf (MIAC) vs North Central (IL) (CCIW),"[0-3] (17-25, 21-25, 18-25)",https://stats.ncaa.org/contests/5667470/box_score,D-III
179,08/30/2024,MCLA (MASCAC) vs Chapman (SCIAC),"[0-3] (13-25, 12-25, 15-25)",https://stats.ncaa.org/contests/5667471/box_score,D-III
180,08/30/2024,Penn St.-Abington (United East) vs Cairn (United East),"[1-3] (28-26, 13-25, 22-25, 17-25)",https://stats.ncaa.org/contests/5667473/box_score,D-III
181,08/30/2024,Luther (American Rivers) vs Ripon (MWC),"[3-2] (11-25, 23-25, 25-14, 25-21, 15-6)",https://stats.ncaa.org/contests/5667474/box_score,D-III
182,08/30/2024,Wilkes (Landmark) vs Keystone (United East),"[2-3] (19-25, 25-23, 20-25, 25-18, 14-16)",https://stats.ncaa.org/contests/5667475/box_score,D-III
183,08/30/2024,Washington Col. (Centennial) vs Moravian (Landmark),"[3-1] (20-25, 25-23, 25-11, 25-19)",https://stats.ncaa.org/contests/5667479/box_score,D-III
184,08/30/2024,Vassar (Liberty League) vs Montclair St. (NJAC),"[1-3] (17-25, 25-16, 22-25, 19-25)",https://stats.ncaa.org/contests/5667482/box_score,D-III
185,08/30/2024,Juniata (Landmark) vs Chris. Newport (C2C),"[3-0] (25-22, 25-19, 25-14)",https://stats.ncaa.org/contests/5667485/box_score,D-III
186,08/30/2024,Bridgewater (VA) (ODAC) vs Gettysburg (Centennial),"[2-3] (28-30, 25-16, 26-24, 24-26, 9-15)",https://stats.ncaa.org/contests/5667486/box_score,D-III
187,08/30/2024,Bushnell (nan) vs Willamette (NWC),"[3-0] (29-27, 25-16, 25-23)",https://stats.ncaa.org/contests/5667498/box_score,D-III
188,08/30/2024,Kuyper (nan) vs Crown (MN) (UMAC),"[0-3] (13-25, 8-25, 15-25)",https://stats.ncaa.org/contests/5667499/box_score,D-III
189,08/30/2024,Greensboro (USA South) vs Emory (UAA),"[0-3] (12-25, 21-25, 12-25)",https://stats.ncaa.org/contests/5667500/box_score,D-III
190,08/30/2024,Saint Elizabeth (United East) vs King's (PA) (MACs),"[0-3] (18-25, 10-25, 6-25)",https://stats.ncaa.org/contests/5667501/box_score,D-III
191,08/30/2024,Concordia Wisconsin (NACC) vs Hamline (MIAC),"[3-1] (25-23, 25-22, 21-25, 25-20)",https://stats.ncaa.org/contests/5667504/box_score,D-III
192,08/30/2024,Bay Path (nan) vs Dean (Great Northeast),"[1-3] (25-16, 18-25, 13-25, 19-25)",https://stats.ncaa.org/contests/5667508/box_score,D-III
193,08/30/2024,Wheaton (MA) (NEWMAC) vs Haverford (Centennial),"[0-3] (10-25, 11-25, 22-25)",https://stats.ncaa.org/contests/5667509/box_score,D-III
194,08/30/2024,SUNY Brockport (Empire 8) vs DeSales (MACs),"[3-1] (25-22, 27-25, 24-26, 25-21)",https://stats.ncaa.org/contests/5667510/box_score,D-III
195,08/30/2024,Edgewood (NACC) vs Wis.-Whitewater (WIAC),"[0-3] (17-25, 12-25, 21-25)",https://stats.ncaa.org/contests/5667511/box_score,D-III
196,08/30/2024,Saint Joseph (CT) (Great Northeast) vs Eastern Conn. St. (Little East),"[0-3] (12-25, 14-25, 10-25)",https://stats.ncaa.org/contests/5667515/box_score,D-III
197,08/30/2024,Bard (Liberty League) vs Babson (NEWMAC),"[0-3] (9-25, 9-25, 8-25)",https://stats.ncaa.org/contests/5667516/box_score,D-III
198,08/30/2024,Otterbein (OAC) vs Wittenberg (NCAC),"[3-0] (25-16, 25-19, 25-23)",https://stats.ncaa.org/contests/5667517/box_score,D-III
199,08/30/2024,Emmaus (nan) vs North Central (MN) (UMAC),"[0-3] (25-27, 6-25, 9-25)",https://stats.ncaa.org/contests/5667518/box_score,D-III
200,08/30/2024,Elmhurst (CCIW) vs Aurora (NACC),"[1-3] (15-25, 25-27, 27-25, 17-25)",https://stats.ncaa.org/contests/5667521/box_score,D-III
201,08/30/2024,Mary Washington (C2C) vs Va. Wesleyan (ODAC),"[0-3] (16-25, 19-25, 19-25)",https://stats.ncaa.org/contests/5667525/box_score,D-III
202,08/30/2024,Framingham St. (MASCAC) vs JWU (Providence) (Great Northeast),"[0-3] (20-25, 13-25, 21-25)",https://stats.ncaa.org/contests/5667526/box_score,D-III
203,08/30/2024,Pitt.-Bradford (AMCC) vs Keuka (Empire 8),"[1-3] (18-25, 21-25, 25-17, 14-25)",https://stats.ncaa.org/contests/5667527/box_score,D-III
204,08/30/2024,Trinity Washington (Independent) vs Valley Forge (United East),"[3-1] (25-22, 25-22, 20-25, 25-21)",https://stats.ncaa.org/contests/5667528/box_score,D-III
205,08/30/2024,Penn St. Brandywine (Independent) vs Immaculata (Atlantic East),"[0-3] (18-25, 16-25, 22-25)",https://stats.ncaa.org/contests/5667530/box_score,D-III
206,08/30/2024,SUNY Delhi (North Atlantic) vs Farmingdale St. (Skyline),"[1-3] (25-18, 19-25, 14-25, 12-25)",https://stats.ncaa.org/contests/5667531/box_score,D-III
207,08/30/2024,Penn St. Harrisburg (United East) vs McDaniel (Centennial),"[3-0] (26-24, 25-18, 25-12)",https://stats.ncaa.org/contests/5667532/box_score,D-III
208,08/30/2024,Brevard (USA South) vs Maryville (TN) (CCS),"[3-1] (19-25, 25-20, 25-23, 25-22)",https://stats.ncaa.org/contests/5667533/box_score,D-III
209,08/30/2024,St. Norbert (NACC) vs St. Catherine (MIAC),"[0-3] (15-25, 17-25, 21-25)",https://stats.ncaa.org/contests/5667534/box_score,D-III
210,08/30/2024,Bryn Athyn (United East) vs Albright (MACs),"[0-3] (17-25, 21-25, 7-25)",https://stats.ncaa.org/contests/5667535/box_score,D-III
211,08/30/2024,Beloit (MWC) vs Rockford (NACC),"[1-3] (19-25, 25-15, 15-25, 12-25)",https://stats.ncaa.org/contests/5667536/box_score,D-III
212,08/30/2024,Elizabethtown (Landmark) vs Franklin & Marshall (Centennial),"[0-3] (17-25, 23-25, 21-25)",https://stats.ncaa.org/contests/5667537/box_score,D-III
213,08/30/2024,Northland (UMAC) vs Earlham (HCAC),"[0-3] (12-25, 16-25, 14-25)",https://stats.ncaa.org/contests/5667539/box_score,D-III
214,08/30/2024,Wis.-Eau Claire (WIAC) vs Eastern (MACs),"[1-3] (25-27, 25-22, 16-25, 27-29)",https://stats.ncaa.org/contests/5667541/box_score,D-III
215,08/30/2024,Southern Va. (USA South) vs Messiah (MACs),"[0-3] (23-25, 23-25, 8-25)",https://stats.ncaa.org/contests/5667542/box_score,D-III
216,08/30/2024,Gallaudet (United East) vs Dickinson (Centennial),"[3-1] (18-25, 25-13, 25-20, 25-18)",https://stats.ncaa.org/contests/5667543/box_score,D-III
217,08/30/2024,Thiel (PAC) vs Hilbert (AMCC),"[3-1] (11-25, 25-22, 25-21, 26-24)",https://stats.ncaa.org/contests/5667545/box_score,D-III
218,08/30/2024,UMass Dartmouth (Little East) vs FDU-Florham (MACs),"[3-0] (25-11, 25-14, 25-20)",https://stats.ncaa.org/contests/5667546/box_score,D-III
219,08/30/2024,St. Lawrence (Liberty League) vs SUNY Poly (Empire 8),"[3-2] (25-23, 24-26, 25-16, 20-25, 15-10)",https://stats.ncaa.org/contests/5667547/box_score,D-III
220,08/30/2024,Alfred (Empire 8) vs SUNY Cobleskill (North Atlantic),"[3-0] (25-15, 25-15, 25-23)",https://stats.ncaa.org/contests/5667548/box_score,D-III
221,08/30/2024,Westminster (MO) (SLIAC) vs Rose-Hulman (HCAC),"[1-3] (23-25, 16-25, 25-16, 20-25)",https://stats.ncaa.org/contests/5667549/box_score,D-III
222,08/30/2024,Asbury (Independent) vs Trine (Michigan Intercol. Ath. Assn.),"[1-3] (25-27, 21-25, 25-22, 19-25)",https://stats.ncaa.org/contests/5667551/box_score,D-III
223,08/30/2024,Martin Luther (UMAC) vs IIT (NACC),"[3-1] (26-24, 25-19, 26-28, 25-23)",https://stats.ncaa.org/contests/5667552/box_score,D-III
224,08/30/2024,Swarthmore (Centennial) vs Mount Aloysius (AMCC),"[3-0] (25-9, 25-23, 25-14)",https://stats.ncaa.org/contests/5667553/box_score,D-III
225,08/30/2024,Wash. & Jeff. (PAC) vs Kalamazoo (Michigan Intercol. Ath. Assn.),"[0-3] (19-25, 20-25, 22-25)",https://stats.ncaa.org/contests/5667554/box_score,D-III
226,08/30/2024,Waynesburg (PAC) vs Monmouth (IL) (MWC),"[0-3] (22-25, 13-25, 15-25)",https://stats.ncaa.org/contests/5667555/box_score,D-III
227,08/30/2024,Penn St.-Altoona (AMCC) vs Kenyon (NCAC),"[3-0] (25-14, 27-25, 25-21)",https://stats.ncaa.org/contests/5667556/box_score,D-III
228,08/30/2024,Olivet (Michigan Intercol. Ath. Assn.) vs Anderson (IN) (HCAC),"[0-3] (23-25, 14-25, 17-25)",https://stats.ncaa.org/contests/5667557/box_score,D-III
229,08/30/2024,Oberlin (NCAC) vs Bluffton (HCAC),"[0-3] (24-26, 12-25, 14-25)",https://stats.ncaa.org/contests/5667558/box_score,D-III
230,08/30/2024,St. Mary's (IN) (Michigan Intercol. Ath. Assn.) vs Penn St.-Behrend (AMCC),"[3-0] (25-22, 25-19, 25-17)",https://stats.ncaa.org/contests/5667559/box_score,D-III
231,08/30/2024,Mt. St. Joseph (HCAC) vs Ill. Wesleyan (CCIW),"[0-3] (20-25, 19-25, 22-25)",https://stats.ncaa.org/contests/5667560/box_score,D-III
232,08/30/2024,Marymount (VA) (Atlantic East) vs William Peace (USA South),"[2-3] (18-25, 25-22, 25-22, 19-25, 13-15)",https://stats.ncaa.org/contests/5667561/box_score,D-III
233,08/30/2024,Neumann (Atlantic East) vs MIT (NEWMAC),"[0-3] (16-25, 10-25, 13-25)",https://stats.ncaa.org/contests/5667562/box_score,D-III
234,08/30/2024,Knox (MWC) vs Augsburg (MIAC),"[0-3] (14-25, 14-25, 10-25)",https://stats.ncaa.org/contests/5667563/box_score,D-III
235,08/30/2024,Wis.-Oshkosh (WIAC) vs Colorado Col. (SCAC),"[3-0] (25-20, 25-20, 25-23)",https://stats.ncaa.org/contests/5667564/box_score,D-III
236,08/30/2024,SUNY New Paltz (SUNYAC) vs Coast Guard (NEWMAC),"[0-3] (19-25, 18-25, 26-28)",https://stats.ncaa.org/contests/5667569/box_score,D-III
237,08/30/2024,Stevens (MACs) vs Keene St. (Little East),"[3-0] (25-17, 25-18, 25-19)",https://stats.ncaa.org/contests/5667570/box_score,D-III
238,08/30/2024,Rochester (NY) (UAA) vs Mount Union (OAC),"[0-3] (14-25, 20-25, 16-25)",https://stats.ncaa.org/contests/5667571/box_score,D-III
239,08/30/2024,Clarkson (Liberty League) vs Whitman (NWC),"[3-0] (25-12, 25-14, 25-23)",https://stats.ncaa.org/contests/5667572/box_score,D-III
240,08/30/2024,St. Scholastica (MIAC) vs Central (IA) (American Rivers),"[0-3] (17-25, 19-25, 13-25)",https://stats.ncaa.org/contests/5667574/box_score,D-III
241,08/30/2024,Hardin-Simmons (ASC) vs Berry (SAA),"[3-2] (25-23, 20-25, 25-21, 12-25, 15-13)",https://stats.ncaa.org/contests/5667575/box_score,D-III
242,08/30/2024,Saint Mary's (MN) (MIAC) vs Grinnell (MWC),"[0-3] (19-25, 15-25, 26-28)",https://stats.ncaa.org/contests/5667576/box_score,D-III
243,08/30/2024,Southern Me. (Little East) vs Maine Maritime (North Atlantic),"[0-3] (13-25, 20-25, 14-25)",https://stats.ncaa.org/contests/5667577/box_score,D-III
244,08/30/2024,Neb. Wesleyan (American Rivers) vs Dallas (SCAC),"[3-0] (25-17, 25-15, 25-11)",https://stats.ncaa.org/contests/5667578/box_score,D-III
245,08/30/2024,Hartwick (Empire 8) vs Lycoming (Landmark),"[3-2] (25-17, 17-25, 25-16, 21-25, 15-9)",https://stats.ncaa.org/contests/5667579/box_score,D-III
246,08/30/2024,Marietta (OAC) vs Albion (Michigan Intercol. Ath. Assn.),"[3-1] (20-25, 25-14, 25-16, 25-18)",https://stats.ncaa.org/contests/5667580/box_score,D-III
247,08/30/2024,Spalding (SLIAC) vs Wheaton (IL) (CCIW),"[0-3] (23-25, 21-25, 17-25)",https://stats.ncaa.org/contests/5667581/box_score,D-III
248,08/30/2024,Wis.-Platteville (WIAC) vs Simpson (American Rivers),"[3-0] (25-16, 25-21, 25-22)",https://stats.ncaa.org/contests/5667582/box_score,D-III
249,08/30/2024,Adrian (Michigan Intercol. Ath. Assn.) vs Carroll (WI) (CCIW),"[3-2] (10-25, 25-16, 25-20, 14-25, 15-9)",https://stats.ncaa.org/contests/5667583/box_score,D-III
250,08/30/2024,Webster (SLIAC) vs Dominican (IL) (NACC),"[3-0] (25-21, 26-24, 25-23)",https://stats.ncaa.org/contests/5667584/box_score,D-III
251,08/30/2024,Westminster (PA) (PAC) vs Hollins (ODAC),"[3-0] (25-23, 25-21, 25-22)",https://stats.ncaa.org/contests/5667585/box_score,D-III
252,08/30/2024,Lewis & Clark (NWC) vs St. Thomas (TX) (SCAC),"[0-3] (7-25, 10-25, 14-25)",https://stats.ncaa.org/contests/5667586/box_score,D-III
253,08/30/2024,Transylvania (HCAC) vs Millikin (CCIW),"[2-3] (17-25, 20-25, 25-21, 28-26, 10-15)",https://stats.ncaa.org/contests/5667587/box_score,D-III
254,08/30/2024,St. Joseph's (L.I.) (Skyline) vs Drew (Landmark),"[2-3] (25-17, 25-7, 22-25, 22-25, 13-15)",https://stats.ncaa.org/contests/5667635/box_score,D-III
255,08/30/2024,SUNY Canton (SUNYAC) vs Elmira (Empire 8),"[3-0] (25-13, 25-17, 25-12)",https://stats.ncaa.org/contests/5667688/box_score,D-III
256,08/30/2024,Smith (NEWMAC) vs Alfred St. (AMCC),"[3-1] (25-8, 25-17, 24-26, 25-14)",https://stats.ncaa.org/contests/5667720/box_score,D-III
257,08/30/2024,Emerson (NEWMAC) vs Simmons (Great Northeast),"[3-0] (25-23, 25-14, 25-18)",https://stats.ncaa.org/contests/5681204/box_score,D-III
258,08/30/2024,Ursinus (Centennial) vs Brandeis (UAA),"[3-2] (25-21, 23-25, 23-25, 25-23, 16-14)",https://stats.ncaa.org/contests/5681207/box_score,D-III
259,08/30/2024,Lancaster Bible (United East) vs Centenary (NJ) (Atlantic East),"[3-0] (25-15, 25-18, 25-22)",https://stats.ncaa.org/contests/5681213/box_score,D-III
260,08/30/2024,York (PA) (MACs) vs Bridgewater (VA) (ODAC),"[0-3] (10-25, 12-25, 16-25)",https://stats.ncaa.org/contests/5682651/box_score,D-III
261,08/30/2024,Salem (NC) (USA South) vs Lynchburg (ODAC),"[2-3] (21-25, 24-26, 26-24, 25-19, 17-19)",https://stats.ncaa.org/contests/5682667/box_score,D-III
262,08/30/2024,Bushnell (nan) vs George Fox (NWC),"[3-0] (25-23, 26-24, 25-17)",https://stats.ncaa.org/contests/5682718/box_score,D-III
263,08/30/2024,Pacific Union (nan) vs George Fox (NWC),"[0-3] (16-25, 14-25, 10-25)",https://stats.ncaa.org/contests/5682719/box_score,D-III
264,08/30/2024,Colby-Sawyer (Great Northeast) vs Wellesley (NEWMAC),"[0-3] (18-25, 16-25, 12-25)",https://stats.ncaa.org/contests/5682752/box_score,D-III
265,08/30/2024,Multnomah (nan) vs Pacific (OR) (NWC),"[0-3] (19-25, 21-25, 21-25)",https://stats.ncaa.org/contests/5682753/box_score,D-III
266,08/30/2024,La. Christian (nan) vs Howard Payne (ASC),"[1-3] (25-19, 17-25, 16-25, 17-25)",https://stats.ncaa.org/contests/5697289/box_score,D-III
267,08/30/2024,Buena Vista (American Rivers) vs Westminster (MO) (SLIAC),"[3-1] (23-25, 25-17, 25-22, 25-19)",https://stats.ncaa.org/contests/5697376/box_score,D-III
268,08/30/2024,St. John Fisher (Empire 8) vs Lakeland (NACC),"[3-2] (25-12, 23-25, 18-25, 25-14, 15-12)",https://stats.ncaa.org/contests/5697416/box_score,D-III
269,08/30/2024,Fla. National (nan) vs Carlow (AMCC),"[3-0] (25-11, 25-16, 25-12)",https://stats.ncaa.org/contests/5697417/box_score,D-III
270,08/31/2024,Howard Payne (ASC) vs Centenary (LA) (SCAC),"[3-0] (25-16, 25-14, 25-19)",https://stats.ncaa.org/contests/5667222/box_score,D-III
271,08/31/2024,Alfred St. (AMCC) vs Elmira (Empire 8),"[3-0] (25-12, 25-17, 25-17)",https://stats.ncaa.org/contests/5667348/box_score,D-III
272,08/31/2024,SUNY Canton (SUNYAC) vs Smith (NEWMAC),"[0-3] (15-25, 22-25, 11-25)",https://stats.ncaa.org/contests/5667540/box_score,D-III
273,08/31/2024,Penn St.-Mont Alto (nan) vs Lycoming (Landmark),"[3-0] (25-22, 28-26, 25-14)",https://stats.ncaa.org/contests/5667573/box_score,D-III
274,08/31/2024,Elms (Great Northeast) vs Sarah Lawrence (Skyline),"[1-3] (17-25, 25-23, 18-25, 19-25)",https://stats.ncaa.org/contests/5667588/box_score,D-III
275,08/31/2024,Anna Maria (Great Northeast) vs Hartford (CNE),"[0-3] (12-25, 13-25, 20-25)",https://stats.ncaa.org/contests/5667589/box_score,D-III
276,08/31/2024,Salem St. (MASCAC) vs Curry (CNE),"[3-0] (25-17, 25-20, 25-17)",https://stats.ncaa.org/contests/5667591/box_score,D-III
277,08/31/2024,Wis.-Platteville (WIAC) vs Westminster (MO) (SLIAC),"[3-0] (25-23, 25-15, 25-22)",https://stats.ncaa.org/contests/5667592/box_score,D-III
278,08/31/2024,LeTourneau (ASC) vs Allegheny (PAC),"[2-3] (25-20, 24-26, 25-17, 21-25, 14-16)",https://stats.ncaa.org/contests/5667599/box_score,D-III
279,08/31/2024,Mary Hardin-Baylor (ASC) vs George Fox (NWC),"[3-1] (26-24, 16-25, 25-15, 25-23)",https://stats.ncaa.org/contests/5667600/box_score,D-III
280,08/31/2024,Heidelberg (OAC) vs Chatham (PAC),"[3-0] (25-16, 25-19, 25-23)",https://stats.ncaa.org/contests/5667601/box_score,D-III
281,08/31/2024,Ohio Northern (OAC) vs Hiram (NCAC),"[3-0] (25-17, 25-17, 25-17)",https://stats.ncaa.org/contests/5667602/box_score,D-III
282,08/31/2024,Greenville (SLIAC) vs CWRU (UAA),"[0-3] (19-25, 17-25, 17-25)",https://stats.ncaa.org/contests/5667603/box_score,D-III
283,08/31/2024,Manchester (HCAC) vs Grove City (PAC),"[3-2] (17-25, 21-25, 25-14, 25-15, 15-11)",https://stats.ncaa.org/contests/5667604/box_score,D-III
284,08/31/2024,North Park (CCIW) vs Buffalo St. (SUNYAC),"[3-0] (25-19, 25-20, 25-19)",https://stats.ncaa.org/contests/5667605/box_score,D-III
285,08/31/2024,Millsaps (SAA) vs Centenary (LA) (SCAC),"[3-0] (25-14, 25-20, 25-13)",https://stats.ncaa.org/contests/5667608/box_score,D-III
286,08/31/2024,Carleton (MIAC) vs Alma (Michigan Intercol. Ath. Assn.),"[3-2] (22-25, 25-16, 25-23, 18-25, 15-11)",https://stats.ncaa.org/contests/5667609/box_score,D-III
287,08/31/2024,Dubuque (American Rivers) vs Carthage (CCIW),"[2-3] (9-25, 25-22, 25-20, 20-25, 11-15)",https://stats.ncaa.org/contests/5667613/box_score,D-III
288,08/31/2024,Minn.-Morris (UMAC) vs Concordia Wisconsin (NACC),"[1-3] (25-21, 23-25, 21-25, 14-25)",https://stats.ncaa.org/contests/5667615/box_score,D-III
289,08/31/2024,Centre (SAA) vs Pomona-Pitzer (SCIAC),"[3-1] (23-25, 25-13, 28-26, 25-20)",https://stats.ncaa.org/contests/5667616/box_score,D-III
290,08/31/2024,Denison (NCAC) vs Mount Union (OAC),"[2-3] (22-25, 25-20, 25-21, 24-26, 15-17)",https://stats.ncaa.org/contests/5667618/box_score,D-III
291,08/31/2024,Centenary (NJ) (Atlantic East) vs Moravian (Landmark),"[1-3] (25-22, 20-25, 20-25, 13-25)",https://stats.ncaa.org/contests/5667619/box_score,D-III
292,08/31/2024,Westfield St. (MASCAC) vs Springfield (NEWMAC),"[0-3] (8-25, 19-25, 9-25)",https://stats.ncaa.org/contests/5667621/box_score,D-III
293,08/31/2024,St. Scholastica (MIAC) vs Grinnell (MWC),"[1-3] (25-19, 17-25, 15-25, 23-25)",https://stats.ncaa.org/contests/5667623/box_score,D-III
294,08/31/2024,Rutgers-Camden (NJAC) vs DeSales (MACs),"[2-3] (25-20, 25-22, 23-25, 17-25, 11-15)",https://stats.ncaa.org/contests/5667624/box_score,D-III
295,08/31/2024,Blackburn (SLIAC) vs Illinois Col. (MWC),"[0-3] (15-25, 11-25, 22-25)",https://stats.ncaa.org/contests/5667626/box_score,D-III
296,08/31/2024,Salve Regina (NEWMAC) vs Brandeis (UAA),"[0-3] (14-25, 13-25, 23-25)",https://stats.ncaa.org/contests/5667627/box_score,D-III
297,08/31/2024,Centre (SAA) vs Claremont-M-S (SCIAC),"[3-1] (25-17, 20-25, 25-22, 25-22)",https://stats.ncaa.org/contests/5667628/box_score,D-III
298,08/31/2024,Pratt (Atlantic East) vs Merchant Marine (Skyline),"[0-3] (17-25, 14-25, 11-25)",https://stats.ncaa.org/contests/5667629/box_score,D-III
299,08/31/2024,Wartburg (American Rivers) vs Benedictine (IL) (NACC),"[3-1] (27-25, 18-25, 25-16, 25-17)",https://stats.ncaa.org/contests/5667630/box_score,D-III
