,date,match,results,box_score_url
4424,11/14/2024,Abilene Christian (WAC) vs Grand Canyon (WAC),"[3-1] (25-18, 19-25, 25-20, 25-22)",https://stats.ncaa.org/contests/5680470/box_score
4425,11/14/2024,Western Ill. (OVC) vs Tennessee St. (OVC),"[3-1] (25-18, 23-25, 25-20, 27-25)",https://stats.ncaa.org/contests/5680471/box_score
4426,11/14/2024,Santa Clara (WCC) vs Pepperdine (WCC),"[0-3] (19-25, 11-25, 13-25)",https://stats.ncaa.org/contests/5680472/box_score
4427,11/14/2024,San Diego (WCC) vs Portland (WCC),"[3-0] (25-20, 25-22, 27-25)",https://stats.ncaa.org/contests/5680473/box_score
4428,11/14/2024,Houston Christian (Southland) vs A&M-Corpus Christi (Southland),"[0-3] (18-25, 22-25, 19-25)",https://stats.ncaa.org/contests/5680479/box_score
4429,11/14/2024,Southeastern La. (Southland) vs East Texas A&M (Southland),"[3-1] (25-19, 25-23, 13-25, 25-20)",https://stats.ncaa.org/contests/5680480/box_score
4430,11/14/2024,UT Arlington (WAC) vs Southern Utah (WAC),"[3-1] (25-21, 24-26, 25-14, 25-14)",https://stats.ncaa.org/contests/5680481/box_score
4431,11/14/2024,Boise St. (Mountain West) vs New Mexico (Mountain West),"[1-3] (26-24, 14-25, 20-25, 14-25)",https://stats.ncaa.org/contests/5680482/box_score
4432,11/14/2024,Lamar University (Southland) vs McNeese (Southland),"[0-3] (21-25, 21-25, 20-25)",https://stats.ncaa.org/contests/5680484/box_score
4433,11/14/2024,New Orleans (Southland) vs Northwestern St. (Southland),"[1-3] (17-25, 25-21, 25-27, 9-25)",https://stats.ncaa.org/contests/5680485/box_score
4434,11/14/2024,SFA (Southland) vs Nicholls (Southland),"[3-0] (26-24, 25-20, 25-15)",https://stats.ncaa.org/contests/5680486/box_score
4435,11/14/2024,UIW (Southland) vs UTRGV (Southland),"[0-3] (18-25, 14-25, 24-26)",https://stats.ncaa.org/contests/5680487/box_score
4436,11/14/2024,BYU (Big 12) vs UCF (Big 12),"[3-1] (25-20, 18-25, 25-18, 25-21)",https://stats.ncaa.org/contests/5680488/box_score
4438,11/14/2024,Arizona St. (Big 12) vs West Virginia (Big 12),"[3-0] (25-13, 25-17, 25-21)",https://stats.ncaa.org/contests/5680492/box_score
4439,11/14/2024,Virginia Tech (ACC) vs California (ACC),"[0-3] (23-25, 12-25, 13-25)",https://stats.ncaa.org/contests/5680493/box_score
4440,11/14/2024,Northern Colo. (Big Sky) vs Idaho St. (Big Sky),"[3-1] (25-22, 23-25, 25-22, 25-21)",https://stats.ncaa.org/contests/5680495/box_score
4441,11/14/2024,South Dakota (Summit League) vs St. Thomas (MN) (Summit League),"[1-3] (21-25, 25-21, 22-25, 23-25)",https://stats.ncaa.org/contests/5680497/box_score
4442,11/14/2024,Denver (Summit League) vs Omaha (Summit League),"[0-3] (18-25, 20-25, 15-25)",https://stats.ncaa.org/contests/5680498/box_score
4443,11/14/2024,Sacramento St. (Big Sky) vs Montana (Big Sky),"[2-3] (25-20, 24-26, 17-25, 25-16, 10-15)",https://stats.ncaa.org/contests/5680499/box_score
4444,11/14/2024,Virginia (ACC) vs Stanford (ACC),"[0-3] (20-25, 17-25, 17-25)",https://stats.ncaa.org/contests/5680500/box_score
4445,11/14/2024,Kansas City (Summit League) vs North Dakota (Summit League),"[3-0] (25-20, 25-22, 25-17)",https://stats.ncaa.org/contests/5680502/box_score
4446,11/14/2024,Oral Roberts (Summit League) vs South Dakota St. (Summit League),"[1-3] (17-25, 19-25, 26-24, 9-25)",https://stats.ncaa.org/contests/5680504/box_score
4447,11/14/2024,Portland St. (Big Sky) vs Montana St. (Big Sky),"[3-2] (25-22, 17-25, 19-25, 25-19, 15-13)",https://stats.ncaa.org/contests/5680505/box_score
4448,11/14/2024,Utah (Big 12) vs Houston (Big 12),"[3-0] (25-23, 25-19, 25-22)",https://stats.ncaa.org/contests/5680506/box_score
4449,11/14/2024,Wisconsin (Big Ten) vs Southern California (Big Ten),"[3-0] (25-18, 25-19, 25-12)",https://stats.ncaa.org/contests/5695415/box_score
4450,11/15/2024,Northwestern (Big Ten) vs Oregon (Big Ten),"[1-3] (15-25, 25-22, 25-27, 20-25)",https://stats.ncaa.org/contests/5361898/box_score
4451,11/15/2024,Illinois (Big Ten) vs Penn St. (Big Ten),"[0-3] (23-25, 18-25, 21-25)",https://stats.ncaa.org/contests/5362125/box_score
4452,11/15/2024,Maryland (Big Ten) vs Ohio St. (Big Ten),"[3-1] (25-22, 25-18, 18-25, 25-21)",https://stats.ncaa.org/contests/5362673/box_score
4453,11/15/2024,Michigan (Big Ten) vs Michigan St. (Big Ten),"[1-3] (25-20, 17-25, 18-25, 18-25)",https://stats.ncaa.org/contests/5375006/box_score
4454,11/15/2024,Mississippi St. (SEC) vs Alabama (SEC),"[2-3] (21-25, 25-19, 25-21, 21-25, 6-15)",https://stats.ncaa.org/contests/5680507/box_score
4455,11/15/2024,Northeastern (CAA) vs Col. of Charleston (CAA),"[1-3] (25-23, 13-25, 16-25, 21-25)",https://stats.ncaa.org/contests/5680508/box_score
4456,11/15/2024,Western Ill. (OVC) vs Tennessee St. (OVC),"[2-3] (20-25, 25-20, 17-25, 25-22, 13-15)",https://stats.ncaa.org/contests/5680510/box_score
4457,11/15/2024,VCU (Atlantic 10) vs Fordham (Atlantic 10),"[3-1] (26-24, 25-20, 18-25, 25-21)",https://stats.ncaa.org/contests/5680512/box_score
4458,11/15/2024,Xavier (Big East) vs Providence (Big East),"[3-1] (25-15, 20-25, 25-20, 27-25)",https://stats.ncaa.org/contests/5680516/box_score
4459,11/15/2024,Eastern Ill. (OVC) vs Morehead St. (OVC),"[1-3] (25-23, 11-25, 15-25, 17-25)",https://stats.ncaa.org/contests/5680517/box_score
4460,11/15/2024,Stony Brook (CAA) vs Campbell (CAA),"[3-1] (25-21, 25-27, 25-18, 25-20)",https://stats.ncaa.org/contests/5680519/box_score
4461,11/15/2024,Tulane (AAC) vs South Fla. (AAC),"[0-3] (15-25, 17-25, 15-25)",https://stats.ncaa.org/contests/5680520/box_score
4462,11/15/2024,UT Martin (OVC) vs SIUE (OVC),"[0-3] (23-25, 25-27, 22-25)",https://stats.ncaa.org/contests/5680522/box_score
4463,11/15/2024,UNC Greensboro (SoCon) vs Samford (SoCon),"[2-3] (25-20, 17-25, 26-24, 19-25, 14-16)",https://stats.ncaa.org/contests/5680523/box_score
4464,11/15/2024,Gardner-Webb (Big South) vs Winthrop (Big South),"[0-3] (16-25, 20-25, 17-25)",https://stats.ncaa.org/contests/5680524/box_score
4465,11/15/2024,Chattanooga (SoCon) vs Western Caro. (SoCon),"[3-2] (25-18, 25-17, 19-25, 23-25, 19-17)",https://stats.ncaa.org/contests/5680525/box_score
4466,11/15/2024,UMES (MEAC) vs Delaware St. (MEAC),"[0-3] (18-25, 21-25, 16-25)",https://stats.ncaa.org/contests/5680527/box_score
4467,11/15/2024,Le Moyne (NEC) vs Mercyhurst (NEC),"[2-3] (25-20, 23-25, 26-28, 25-13, 12-15)",https://stats.ncaa.org/contests/5680530/box_score
4468,11/15/2024,Norfolk St. (MEAC) vs Howard (MEAC),"[0-3] (19-25, 18-25, 17-25)",https://stats.ncaa.org/contests/5680531/box_score
4469,11/15/2024,Central Mich. (MAC) vs Akron (MAC),"[3-1] (25-23, 21-25, 25-20, 25-9)",https://stats.ncaa.org/contests/5680532/box_score
4470,11/15/2024,Cleveland St. (Horizon) vs Milwaukee (Horizon),"[2-3] (25-13, 31-29, 22-25, 23-25, 11-15)",https://stats.ncaa.org/contests/5680533/box_score
4471,11/15/2024,Charleston So. (Big South) vs Presbyterian (Big South),"[1-3] (24-26, 19-25, 25-20, 28-30)",https://stats.ncaa.org/contests/5680534/box_score
4472,11/15/2024,Illinois St. (MVC) vs Belmont (MVC),"[3-1] (18-25, 28-26, 25-11, 25-21)",https://stats.ncaa.org/contests/5680536/box_score
4473,11/15/2024,Ga. Southern (Sun Belt) vs Louisiana (Sun Belt),"[1-3] (20-25, 23-25, 25-19, 16-25)",https://stats.ncaa.org/contests/5680538/box_score
4474,11/15/2024,Idaho (Big Sky) vs Eastern Wash. (Big Sky),"[0-3] (4-25, 11-25, 20-25)",https://stats.ncaa.org/contests/5680539/box_score
4475,11/15/2024,Southern Ind. (OVC) vs Tennessee Tech (OVC),"[0-3] (20-25, 20-25, 20-25)",https://stats.ncaa.org/contests/5680541/box_score
4476,11/15/2024,Dayton (Atlantic 10) vs Saint Louis (Atlantic 10),"[3-0] (25-14, 25-17, 25-17)",https://stats.ncaa.org/contests/5680545/box_score
4477,11/15/2024,Kennesaw St. (CUSA) vs UTEP (CUSA),"[0-3] (16-25, 15-25, 18-25)",https://stats.ncaa.org/contests/5680546/box_score
4478,11/15/2024,Loyola Chicago (Atlantic 10) vs George Washington (Atlantic 10),"[3-1] (25-23, 20-25, 25-23, 25-15)",https://stats.ncaa.org/contests/5680550/box_score
4479,11/15/2024,Indiana St. (MVC) vs Valparaiso (MVC),"[1-3] (13-25, 10-25, 27-25, 15-25)",https://stats.ncaa.org/contests/5680551/box_score
4480,11/15/2024,Louisiana Tech (CUSA) vs Jacksonville St. (CUSA),"[1-3] (25-21, 20-25, 16-25, 19-25)",https://stats.ncaa.org/contests/5680552/box_score
4481,11/15/2024,Eastern Mich. (MAC) vs Buffalo (MAC),"[1-3] (13-25, 23-25, 25-21, 19-25)",https://stats.ncaa.org/contests/5680555/box_score
4482,11/15/2024,Seton Hall (Big East) vs Creighton (Big East),"[0-3] (12-25, 16-25, 10-25)",https://stats.ncaa.org/contests/5680556/box_score
4483,11/15/2024,ULM (Sun Belt) vs Georgia St. (Sun Belt),"[0-3] (16-25, 15-25, 19-25)",https://stats.ncaa.org/contests/5680557/box_score
4484,11/15/2024,Alcorn (SWAC) vs Alabama A&M (SWAC),"[0-3] (22-25, 15-25, 8-25)",https://stats.ncaa.org/contests/5680559/box_score
4485,11/15/2024,Southern Miss. (Sun Belt) vs Marshall (Sun Belt),"[0-3] (20-25, 21-25, 22-25)",https://stats.ncaa.org/contests/5680560/box_score
4486,11/15/2024,Liberty (CUSA) vs Western Ky. (CUSA),"[1-3] (15-25, 15-25, 28-26, 30-32)",https://stats.ncaa.org/contests/5680561/box_score
4487,11/15/2024,Memphis (AAC) vs Rice (AAC),"[0-3] (21-25, 17-25, 19-25)",https://stats.ncaa.org/contests/5680563/box_score
4488,11/15/2024,Robert Morris (Horizon) vs Green Bay (Horizon),"[0-3] (20-25, 18-25, 21-25)",https://stats.ncaa.org/contests/5680564/box_score
4489,11/15/2024,IU Indy (Horizon) vs Northern Ky. (Horizon),"[3-0] (33-31, 26-24, 25-20)",https://stats.ncaa.org/contests/5680565/box_score
4490,11/15/2024,Wright St. (Horizon) vs Oakland (Horizon),"[3-0] (25-13, 26-24, 25-15)",https://stats.ncaa.org/contests/5680566/box_score
4491,11/15/2024,Wichita St. (AAC) vs North Texas (AAC),"[2-3] (25-22, 23-25, 24-26, 25-13, 9-15)",https://stats.ncaa.org/contests/5680567/box_score
4492,11/15/2024,UNI (MVC) vs Missouri St. (MVC),"[3-0] (25-21, 25-14, 25-17)",https://stats.ncaa.org/contests/5680568/box_score
4493,11/15/2024,App State (Sun Belt) vs Troy (Sun Belt),"[1-3] (25-22, 16-25, 31-33, 21-25)",https://stats.ncaa.org/contests/5680569/box_score
4494,11/15/2024,Chicago St. (NEC) vs Saint Francis (NEC),"[3-1] (25-23, 22-25, 25-21, 27-25)",https://stats.ncaa.org/contests/5680571/box_score
4496,11/15/2024,Wofford (SoCon) vs Mercer (SoCon),"[2-3] (18-25, 25-22, 22-25, 26-24, 12-15)",https://stats.ncaa.org/contests/5680573/box_score
4497,11/15/2024,Western Mich. (MAC) vs Ball St. (MAC),"[0-3] (16-25, 12-25, 18-25)",https://stats.ncaa.org/contests/5680574/box_score
4498,11/15/2024,Ohio (MAC) vs Bowling Green (MAC),"[0-3] (18-25, 17-25, 23-25)",https://stats.ncaa.org/contests/5680575/box_score
4499,11/15/2024,The Citadel (SoCon) vs Furman (SoCon),"[1-3] (21-25, 22-25, 26-24, 25-27)",https://stats.ncaa.org/contests/5680583/box_score
4500,11/15/2024,UC Riverside (Big West) vs CSU Bakersfield (Big West),"[0-3] (14-25, 18-25, 22-25)",https://stats.ncaa.org/contests/5680584/box_score
4501,11/15/2024,High Point (Big South) vs Radford (Big South),"[3-0] (25-23, 25-19, 25-18)",https://stats.ncaa.org/contests/5680585/box_score
4502,11/15/2024,North Ala. (ASUN) vs Bellarmine (ASUN),"[2-3] (23-25, 25-18, 22-25, 25-18, 13-15)",https://stats.ncaa.org/contests/5680586/box_score
4503,11/15/2024,James Madison (Sun Belt) vs Texas St. (Sun Belt),"[0-3] (15-25, 11-25, 18-25)",https://stats.ncaa.org/contests/5680587/box_score
4504,11/15/2024,Central Conn. St. (NEC) vs LIU (NEC),"[0-3] (16-25, 11-25, 13-25)",https://stats.ncaa.org/contests/5680588/box_score
4505,11/15/2024,East Carolina (AAC) vs Temple (AAC),"[3-2] (25-22, 23-25, 23-25, 25-15, 15-9)",https://stats.ncaa.org/contests/5680590/box_score
4506,11/15/2024,Southeast Mo. St. (OVC) vs Lindenwood (OVC),"[3-2] (25-20, 25-16, 23-25, 16-25, 15-10)",https://stats.ncaa.org/contests/5680593/box_score
4507,11/15/2024,FDU (NEC) vs Stonehill (NEC),"[3-0] (25-21, 25-18, 25-15)",https://stats.ncaa.org/contests/5680597/box_score
4508,11/15/2024,Coastal Carolina (Sun Belt) vs South Alabama (Sun Belt),"[2-3] (25-22, 25-19, 19-25, 21-25, 6-15)",https://stats.ncaa.org/contests/5680609/box_score
4509,11/15/2024,DePaul (Big East) vs UConn (Big East),"[3-0] (25-22, 25-23, 27-25)",https://stats.ncaa.org/contests/5680610/box_score
4510,11/15/2024,Arkansas St. (Sun Belt) vs Old Dominion (Sun Belt),"[3-2] (25-19, 23-25, 17-25, 25-17, 15-8)",https://stats.ncaa.org/contests/5680611/box_score
4511,11/15/2024,Elon (CAA) vs Delaware (CAA),"[0-3] (7-25, 11-25, 15-25)",https://stats.ncaa.org/contests/5680613/box_score
4512,11/15/2024,UNCW (CAA) vs N.C. A&T (CAA),"[0-3] (17-25, 16-25, 28-30)",https://stats.ncaa.org/contests/5680616/box_score
4513,11/15/2024,UAB (AAC) vs Fla. Atlantic (AAC),"[3-1] (23-25, 26-24, 26-24, 25-16)",https://stats.ncaa.org/contests/5680617/box_score
4514,11/15/2024,Central Ark. (ASUN) vs Eastern Ky. (ASUN),"[3-2] (9-25, 25-22, 25-23, 17-25, 15-12)",https://stats.ncaa.org/contests/5680618/box_score
4515,11/15/2024,Hofstra (CAA) vs Towson (CAA),"[3-2] (17-25, 25-14, 25-18, 23-25, 15-12)",https://stats.ncaa.org/contests/5680619/box_score
4516,11/15/2024,Toledo (MAC) vs Kent St. (MAC),"[3-0] (25-23, 25-17, 25-22)",https://stats.ncaa.org/contests/5680620/box_score
4517,11/15/2024,Drake (MVC) vs Southern Ill. (MVC),"[3-1] (18-25, 26-24, 25-17, 25-22)",https://stats.ncaa.org/contests/5680621/box_score
4518,11/15/2024,Sam Houston (CUSA) vs FIU (CUSA),"[0-3] (23-25, 15-25, 23-25)",https://stats.ncaa.org/contests/5680622/box_score
4519,11/15/2024,Evansville (MVC) vs UIC (MVC),"[0-3] (19-25, 18-25, 17-25)",https://stats.ncaa.org/contests/5680623/box_score
4520,11/15/2024,Hampton (CAA) vs William & Mary (CAA),"[0-3] (16-25, 19-25, 13-25)",https://stats.ncaa.org/contests/5680624/box_score
4521,11/15/2024,New Mexico St. (CUSA) vs Middle Tenn. (CUSA),"[0-3] (23-25, 18-25, 17-25)",https://stats.ncaa.org/contests/5680625/box_score
4522,11/15/2024,Duquesne (Atlantic 10) vs George Mason (Atlantic 10),"[0-3] (21-25, 12-25, 22-25)",https://stats.ncaa.org/contests/5680626/box_score
4523,11/15/2024,Jackson St. (SWAC) vs Florida A&M (SWAC),"[2-3] (21-25, 25-13, 26-24, 20-25, 8-15)",https://stats.ncaa.org/contests/5680631/box_score
4524,11/15/2024,Bradley (MVC) vs Murray St. (MVC),"[3-0] (25-21, 25-21, 25-17)",https://stats.ncaa.org/contests/5680632/box_score
4525,11/15/2024,N.C. Central (MEAC) vs South Carolina St. (MEAC),"[3-0] (25-22, 26-24, 25-13)",https://stats.ncaa.org/contests/5680633/box_score
4526,11/15/2024,Coppin St. (MEAC) vs Morgan St. (MEAC),"[3-0] (25-14, 25-18, 25-9)",https://stats.ncaa.org/contests/5680634/box_score
4527,11/15/2024,UTSA (AAC) vs Tulsa (AAC),"[3-1] (25-23, 21-25, 25-17, 25-20)",https://stats.ncaa.org/contests/5680639/box_score
4528,11/15/2024,Georgia (SEC) vs Tennessee (SEC),"[3-2] (21-25, 25-20, 24-26, 25-23, 15-13)",https://stats.ncaa.org/contests/5680640/box_score
4529,11/15/2024,Arkansas (SEC) vs Ole Miss (SEC),"[1-3] (25-16, 19-25, 16-25, 21-25)",https://stats.ncaa.org/contests/5680641/box_score
4530,11/15/2024,TCU (Big 12) vs Kansas St. (Big 12),"[0-3] (23-25, 25-27, 23-25)",https://stats.ncaa.org/contests/5680642/box_score
4531,11/15/2024,NIU (MAC) vs Miami (OH) (MAC),"[3-0] (25-18, 29-27, 25-21)",https://stats.ncaa.org/contests/5680644/box_score
4532,11/15/2024,North Carolina (ACC) vs Notre Dame (ACC),"[3-1] (25-18, 22-25, 25-20, 25-19)",https://stats.ncaa.org/contests/5680645/box_score
4533,11/15/2024,Texas (SEC) vs Auburn (SEC),"[3-0] (25-11, 25-21, 25-15)",https://stats.ncaa.org/contests/5680646/box_score
4534,11/15/2024,Ark.-Pine Bluff (SWAC) vs Prairie View (SWAC),"[0-3] (18-25, 20-25, 26-28)",https://stats.ncaa.org/contests/5680647/box_score
4535,11/15/2024,Miami (FL) (ACC) vs SMU (ACC),"[1-3] (25-20, 20-25, 18-25, 20-25)",https://stats.ncaa.org/contests/5680649/box_score
4536,11/15/2024,Long Beach St. (Big West) vs Hawaii (Big West),"[0-3] (15-25, 23-25, 21-25)",https://stats.ncaa.org/contests/5680651/box_score
4537,11/15/2024,Bucknell (Patriot) vs Loyola Maryland (Patriot),"[3-0] (25-17, 25-20, 25-14)",https://stats.ncaa.org/contests/5680652/box_score
4538,11/15/2024,Youngstown St. (Horizon) vs Purdue Fort Wayne (Horizon),"[1-3] (25-23, 21-25, 23-25, 19-25)",https://stats.ncaa.org/contests/5680654/box_score
4539,11/15/2024,Virginia (ACC) vs California (ACC),"[3-1] (18-25, 25-20, 26-24, 25-17)",https://stats.ncaa.org/contests/5680655/box_score
4540,11/15/2024,Boston College (ACC) vs Clemson (ACC),"[2-3] (22-25, 25-17, 25-18, 20-25, 12-15)",https://stats.ncaa.org/contests/5680656/box_score
4541,11/15/2024,Florida St. (ACC) vs Pittsburgh (ACC),"[0-3] (18-25, 15-25, 15-25)",https://stats.ncaa.org/contests/5680658/box_score
4542,11/15/2024,Cal St. Fullerton (Big West) vs Cal Poly (Big West),"[0-3] (21-25, 22-25, 21-25)",https://stats.ncaa.org/contests/5680659/box_score
4543,11/15/2024,Syracuse (ACC) vs Georgia Tech (ACC),"[0-3] (16-25, 15-25, 17-25)",https://stats.ncaa.org/contests/5680663/box_score
4544,11/15/2024,Princeton (Ivy League) vs Dartmouth (Ivy League),"[3-0] (25-22, 25-21, 25-16)",https://stats.ncaa.org/contests/5680675/box_score
4545,11/15/2024,Virginia Tech (ACC) vs Stanford (ACC),"[0-3] (8-25, 16-25, 12-25)",https://stats.ncaa.org/contests/5680676/box_score
4546,11/15/2024,Georgetown (Big East) vs Marquette (Big East),"[0-3] (17-25, 15-25, 17-25)",https://stats.ncaa.org/contests/5680677/box_score
4547,11/15/2024,Duke (ACC) vs Louisville (ACC),"[0-3] (13-25, 16-25, 10-25)",https://stats.ncaa.org/contests/5680678/box_score
4548,11/15/2024,Rhode Island (Atlantic 10) vs Davidson (Atlantic 10),"[1-3] (12-25, 21-25, 25-21, 13-25)",https://stats.ncaa.org/contests/5680679/box_score
4549,11/15/2024,Penn (Ivy League) vs Harvard (Ivy League),"[3-2] (16-25, 20-25, 25-14, 25-21, 15-8)",https://stats.ncaa.org/contests/5680680/box_score
4550,11/15/2024,Yale (Ivy League) vs Columbia (Ivy League),"[3-1] (27-25, 23-25, 25-15, 25-12)",https://stats.ncaa.org/contests/5680681/box_score
4551,11/15/2024,Brown (Ivy League) vs Cornell (Ivy League),"[3-2] (25-23, 11-25, 16-25, 25-21, 15-11)",https://stats.ncaa.org/contests/5680684/box_score
4552,11/15/2024,Florida (SEC) vs Missouri (SEC),"[3-2] (15-25, 25-21, 27-25, 22-25, 15-6)",https://stats.ncaa.org/contests/5680685/box_score
4553,11/15/2024,UC Irvine (Big West) vs UC Santa Barbara (Big West),"[2-3] (19-25, 25-22, 19-25, 26-24, 8-15)",https://stats.ncaa.org/contests/5680686/box_score
4554,11/16/2024,Indiana (Big Ten) vs Nebraska (Big Ten),"[0-3] (12-25, 17-25, 19-25)",https://stats.ncaa.org/contests/5361321/box_score
4555,11/16/2024,Rutgers (Big Ten) vs Ohio St. (Big Ten),"[0-3] (19-25, 16-25, 24-26)",https://stats.ncaa.org/contests/5362674/box_score
4556,11/16/2024,Wisconsin (Big Ten) vs UCLA (Big Ten),"[3-1] (20-25, 25-15, 25-22, 25-15)",https://stats.ncaa.org/contests/5397328/box_score
4557,11/16/2024,USC Upstate (Big South) vs UNC Asheville (Big South),"[3-1] (14-25, 25-22, 25-23, 25-18)",https://stats.ncaa.org/contests/5680604/box_score
4558,11/16/2024,BYU (Big 12) vs Houston (Big 12),"[3-0] (25-16, 29-27, 26-24)",https://stats.ncaa.org/contests/5680694/box_score
4559,11/16/2024,Western Mich. (MAC) vs Ball St. (MAC),"[3-2] (25-18, 21-25, 22-25, 25-20, 15-9)",https://stats.ncaa.org/contests/5680695/box_score
4560,11/16/2024,Santa Clara (WCC) vs LMU (CA) (WCC),"[0-3] (21-25, 18-25, 28-30)",https://stats.ncaa.org/contests/5680697/box_score
4561,11/16/2024,Baylor (Big 12) vs Kansas (Big 12),"[0-3] (22-25, 24-26, 17-25)",https://stats.ncaa.org/contests/5680698/box_score
4562,11/16/2024,UT Arlington (WAC) vs Utah Tech (WAC),"[3-0] (25-23, 25-18, 25-21)",https://stats.ncaa.org/contests/5680701/box_score
4563,11/16/2024,New Orleans (Southland) vs East Texas A&M (Southland),"[0-3] (13-25, 10-25, 22-25)",https://stats.ncaa.org/contests/5680703/box_score
4564,11/16/2024,Colorado St. (Mountain West) vs San Jose St. (Mountain West),"[2-3] (25-27, 25-18, 17-25, 25-19, 10-15)",https://stats.ncaa.org/contests/5680704/box_score
4565,11/16/2024,South Dakota St. (Summit League) vs North Dakota (Summit League),"[3-0] (27-25, 25-19, 25-19)",https://stats.ncaa.org/contests/5680708/box_score
4566,11/16/2024,Kennesaw St. (CUSA) vs UTEP (CUSA),"[1-3] (25-23, 20-25, 24-26, 10-25)",https://stats.ncaa.org/contests/5680710/box_score
4567,11/16/2024,Lipscomb (ASUN) vs West Ga. (ASUN),"[3-0] (25-10, 25-17, 25-16)",https://stats.ncaa.org/contests/5680711/box_score
4568,11/16/2024,UNLV (Mountain West) vs Nevada (Mountain West),"[3-1] (25-20, 25-23, 21-25, 25-20)",https://stats.ncaa.org/contests/5680714/box_score
4569,11/16/2024,San Francisco (WCC) vs Pepperdine (WCC),"[0-3] (23-25, 19-25, 18-25)",https://stats.ncaa.org/contests/5680718/box_score
4570,11/16/2024,San Diego (WCC) vs Oregon St. (Pac-12),"[3-1] (22-25, 25-17, 25-20, 25-22)",https://stats.ncaa.org/contests/5680721/box_score
4571,11/16/2024,Utah (Big 12) vs UCF (Big 12),"[3-2] (22-25, 18-25, 25-18, 25-20, 15-12)",https://stats.ncaa.org/contests/5680723/box_score
4572,11/16/2024,Le Moyne (NEC) vs Mercyhurst (NEC),"[0-3] (27-29, 21-25, 21-25)",https://stats.ncaa.org/contests/5680724/box_score
4573,11/16/2024,Pacific (WCC) vs Saint Mary's (CA) (WCC),"[1-3] (23-25, 20-25, 25-19, 19-25)",https://stats.ncaa.org/contests/5680725/box_score
4574,11/16/2024,UIW (Southland) vs A&M-Corpus Christi (Southland),"[1-3] (30-28, 15-25, 18-25, 16-25)",https://stats.ncaa.org/contests/5680726/box_score
4575,11/16/2024,Abilene Christian (WAC) vs California Baptist (WAC),"[0-3] (14-25, 22-25, 23-25)",https://stats.ncaa.org/contests/5680727/box_score
4576,11/16/2024,Southern Utah (WAC) vs Utah Valley (WAC),"[0-3] (16-25, 17-25, 22-25)",https://stats.ncaa.org/contests/5680728/box_score
4577,11/16/2024,Loyola Chicago (Atlantic 10) vs George Washington (Atlantic 10),"[3-0] (25-22, 25-23, 25-15)",https://stats.ncaa.org/contests/5680731/box_score
4578,11/16/2024,Northeastern (CAA) vs Col. of Charleston (CAA),"[0-3] (12-25, 21-25, 19-25)",https://stats.ncaa.org/contests/5680733/box_score
4579,11/16/2024,Iowa St. (Big 12) vs Texas Tech (Big 12),"[3-0] (25-14, 25-21, 25-19)",https://stats.ncaa.org/contests/5680735/box_score
4580,11/16/2024,Robert Morris (Horizon) vs Green Bay (Horizon),"[1-3] (23-25, 22-25, 26-24, 14-25)",https://stats.ncaa.org/contests/5680736/box_score
4581,11/16/2024,Chicago St. (NEC) vs Saint Francis (NEC),"[3-2] (20-25, 15-25, 25-21, 25-21, 15-10)",https://stats.ncaa.org/contests/5680738/box_score
4582,11/16/2024,Tarleton St. (WAC) vs Seattle U (WAC),"[1-3] (25-20, 10-25, 19-25, 15-25)",https://stats.ncaa.org/contests/5680739/box_score
4583,11/16/2024,Northern Ariz. (Big Sky) vs Idaho St. (Big Sky),"[3-2] (25-14, 22-25, 25-22, 15-25, 15-9)",https://stats.ncaa.org/contests/5680740/box_score
4584,11/16/2024,Wyoming (Mountain West) vs Fresno St. (Mountain West),"[2-3] (21-25, 25-18, 25-23, 22-25, 7-15)",https://stats.ncaa.org/contests/5680741/box_score
4585,11/16/2024,SFA (Southland) vs McNeese (Southland),"[3-1] (19-25, 25-19, 25-18, 25-18)",https://stats.ncaa.org/contests/5680742/box_score
4586,11/16/2024,Southeastern La. (Southland) vs Northwestern St. (Southland),"[3-0] (25-20, 25-18, 25-15)",https://stats.ncaa.org/contests/5680743/box_score
4587,11/16/2024,Sacred Heart (MAAC) vs Saint Peter's (MAAC),"[3-0] (25-14, 25-18, 25-23)",https://stats.ncaa.org/contests/5680744/box_score
4588,11/16/2024,Oral Roberts (Summit League) vs St. Thomas (MN) (Summit League),"[1-3] (18-25, 27-25, 16-25, 20-25)",https://stats.ncaa.org/contests/5680745/box_score
4589,11/16/2024,Central Conn. St. (NEC) vs LIU (NEC),"[0-3] (13-25, 22-25, 13-25)",https://stats.ncaa.org/contests/5680746/box_score
4590,11/16/2024,Arizona St. (Big 12) vs Cincinnati (Big 12),"[3-0] (25-16, 25-16, 25-21)",https://stats.ncaa.org/contests/5680749/box_score
4591,11/16/2024,Quinnipiac (MAAC) vs Iona (MAAC),"[3-2] (25-14, 19-25, 25-18, 21-25, 15-12)",https://stats.ncaa.org/contests/5680750/box_score
4592,11/16/2024,FDU (NEC) vs Stonehill (NEC),"[3-1] (17-25, 25-19, 25-20, 25-19)",https://stats.ncaa.org/contests/5680751/box_score
4593,11/16/2024,Niagara (MAAC) vs Siena (MAAC),"[3-1] (25-18, 21-25, 25-9, 29-27)",https://stats.ncaa.org/contests/5680755/box_score
